age,rate,value
0_to_4,927.7,750
5_to_9,744.5,831
10_to_14,1447.9,1297
15_to_19,4456,3926
20_to_24,6103.7,5071
25_to_29,4808.5,4619
30_to_34,4187.1,4259
35_to_39,4091.6,3956
40_to_44,4088.6,3823
45_to_49,4910.7,4218
50_to_54,4400.9,4493
55_to_59,3535.7,4002
60_to_64,2638.6,2611
65_to_69,1499.3,1403
70_to_74,1388,1286
75_to_79,1857.8,1250
80_to_84,2678.4,1341
85_to_89,4233.1,1375
90+,6982,1454
