age,rate,value
0_to_4,2556.1,2165
5_to_9,2144.2,2270
10_to_14,3303.3,3112
15_to_19,6203,5751
20_to_24,9837.6,8785
25_to_29,7925.3,8428
30_to_34,7497.4,7988
35_to_39,7304.7,7032
40_to_44,7052.5,6447
45_to_49,8304.8,6948
50_to_54,7827.4,7591
55_to_59,6794.5,7290
60_to_64,5761.4,5410
65_to_69,4058.1,3594
70_to_74,3689,3196
75_to_79,4567.9,2718
80_to_84,6090.5,2418
85_to_89,8155.7,1745
90+,12609.6,1222
