"","age","rate","value"
"1","45_to_49",0.8,13
"2","5_to_9",0.1,1
"3","65_to_69",0.3,4
"4","75_to_79",0.3,3
"5","20_to_24",0.6,9
"6","0_to_4",0.1,1
"7","90+",0,0
"8","35_to_39",0.4,8
"9","80_to_84",0.2,2
"10","40_to_44",0.6,11
"11","85_to_89",0.4,2
"12","60_to_64",0.6,10
"13","55_to_59",0.6,11
"14","30_to_34",1,18
"15","25_to_29",1.1,18
"16","70_to_74",0.5,7
"17","15_to_19",0.2,4
"18","50_to_54",0.9,17
"19","10_to_14",0.1,2
