age,rate,value
0_to_4,2567.9,2076
5_to_9,1951.4,2178
10_to_14,3478.6,3116
15_to_19,8269.6,7286
20_to_24,13030.7,10826
25_to_29,10958.9,10527
30_to_34,9676.8,9843
35_to_39,9315.6,9007
40_to_44,8829.5,8256
45_to_49,10504.8,9023
50_to_54,9581.6,9782
55_to_59,7780,8806
60_to_64,6183.7,6119
65_to_69,3749.8,3509
70_to_74,3306,3063
75_to_79,4118.4,2771
80_to_84,5754.2,2881
85_to_89,8681.7,2820
90+,14295.3,2977
