"","age","rate","value"
"1","55_to_59",65.7,1266
"2","75_to_79",191,1720
"3","40_to_44",38.2,706
"4","5_to_9",1.9,35
"5","0_to_4",7.7,131
"6","45_to_49",54.2,922
"7","80_to_84",277.1,1761
"8","50_to_54",65,1196
"9","60_to_64",81.7,1247
"10","15_to_19",4.5,78
"11","85_to_89",405.6,1423
"12","20_to_24",13.3,211
"13","25_to_29",21.9,393
"14","65_to_69",92.7,1254
"15","90+",548.6,912
"16","30_to_34",28,542
"17","10_to_14",1.9,34
"18","70_to_74",113.1,1505
"19","35_to_39",31.5,599
