age,rate,value
0_to_4,2567.9,2076
5_to_9,1948.7,2175
10_to_14,3474.1,3112
15_to_19,8263.9,7281
20_to_24,13019.8,10817
25_to_29,10950.6,10519
30_to_34,9670,9836
35_to_39,9306.3,8998
40_to_44,8823.1,8250
45_to_49,10496.7,9016
50_to_54,9572.7,9773
55_to_59,7771.1,8796
60_to_64,6177.7,6113
65_to_69,3745.5,3505
70_to_74,3302.8,3060
75_to_79,4114,2768
80_to_84,5740.2,2874
85_to_89,8672.5,2817
90+,14271.3,2972
