age,rate,value
0_to_4,2085.5,1686
5_to_9,1611.8,1799
10_to_14,2981.8,2671
15_to_19,7480.8,6591
20_to_24,11640.4,9671
25_to_29,9658.6,9278
30_to_34,8530.5,8677
35_to_39,8276.2,8002
40_to_44,7894.8,7382
45_to_49,9451.2,8118
50_to_54,8606.9,8787
55_to_59,6950.4,7867
60_to_64,5527.9,5470
65_to_69,3290.3,3079
70_to_74,2948.7,2732
75_to_79,3611.6,2430
80_to_84,5021.2,2514
85_to_89,7478,2429
90+,12240.1,2549
