age,rate,value
0_to_4,2566.7,2075
5_to_9,1951.4,2178
10_to_14,3478.6,3116
15_to_19,8267.3,7284
20_to_24,13028.2,10824
25_to_29,10952.6,10521
30_to_34,9675.9,9842
35_to_39,9312.5,9004
40_to_44,8829.5,8256
45_to_49,10501.3,9020
50_to_54,9581.6,9782
55_to_59,7776.4,8802
60_to_64,6181.7,6117
65_to_69,3747.7,3507
70_to_74,3306,3063
75_to_79,4115.5,2769
80_to_84,5754.2,2881
85_to_89,8681.7,2820
90+,14285.7,2975
