"","age","rate","value"
"1","85_to_89",84.5,447
"2","70_to_74",22.3,323
"3","15_to_19",2.7,44
"4","0_to_4",1.7,28
"5","80_to_84",52.7,424
"6","90+",113.7,399
"7","30_to_34",15.8,296
"8","75_to_79",36.5,380
"9","60_to_64",19.1,303
"10","50_to_54",20.5,384
"11","65_to_69",19.4,280
"12","20_to_24",7.9,119
"13","5_to_9",0.4,8
"14","40_to_44",13.3,251
"15","55_to_59",17.8,352
"16","35_to_39",13.3,253
"17","25_to_29",14.4,244
"18","45_to_49",17.6,302
"19","10_to_14",1.1,19
