age,rate,value
0_to_4,2425.1,2054
5_to_9,2033.7,2153
10_to_14,3195.1,3010
15_to_19,6088.7,5645
20_to_24,9683.1,8647
25_to_29,7772,8265
30_to_34,7336,7816
35_to_39,7146.8,6880
40_to_44,6921.2,6327
45_to_49,8160.2,6827
50_to_54,7683,7451
55_to_59,6686.4,7174
60_to_64,5673.1,5327
65_to_69,3988.1,3532
70_to_74,3645.1,3158
75_to_79,4490.6,2672
80_to_84,6017.5,2389
85_to_89,8029.5,1718
90+,12372.3,1199
