"","age","rate","value"
"1","45_to_49",7.8,134
"2","20_to_24",4.3,64
"3","65_to_69",8.1,117
"4","80_to_84",19,153
"5","0_to_4",0.9,14
"6","60_to_64",8.5,135
"7","35_to_39",6.5,124
"8","25_to_29",7.4,125
"9","40_to_44",5.6,106
"10","75_to_79",15.2,158
"11","10_to_14",0.6,11
"12","55_to_59",7.7,153
"13","30_to_34",8.5,158
"14","85_to_89",35.5,188
"15","5_to_9",0.3,5
"16","15_to_19",1.5,25
"17","50_to_54",9,169
"18","70_to_74",10.9,158
"19","90+",38.7,136
