n,area_number,actual_data,synthetic_cntrl,difference,area_name,date
52,1,.44397637,.74594361,-.30196723,Barking and Dagenham,18may2020
55,1,.54845929,.73444831,-.18598902,Barking and Dagenham,21may2020
3,1,1.0789369,1.0229301,.056006741,Barking and Dagenham,30mar2020
7,1,.84176898,.75285292,.088916048,Barking and Dagenham,03apr2020
31,1,.84005845,.66921479,.17084368,Barking and Dagenham,27apr2020
9,1,.78174043,.70060468,.081135765,Barking and Dagenham,05apr2020
59,1,.72342879,.66811514,.055313669,Barking and Dagenham,25may2020
75,1,.88743556,.5491246,.33831099,Barking and Dagenham,10jun2020
87,1,.16957745,.024684465,.14489299,Barking and Dagenham,22jun2020
82,1,.68859464,.16508299,.52351165,Barking and Dagenham,17jun2020
86,1,.25778821,.046100039,.21168818,Barking and Dagenham,21jun2020
84,1,.47519109,.10782594,.36736515,Barking and Dagenham,19jun2020
69,1,.95875728,.69626898,.26248831,Barking and Dagenham,04jun2020
18,1,.5359984,.61533701,-.07933858,Barking and Dagenham,14apr2020
44,1,.58043271,.6460095,-.065576799,Barking and Dagenham,10may2020
63,1,.71410739,.61790323,.096204177,Barking and Dagenham,29may2020
22,1,.50251132,.66904986,-.16653857,Barking and Dagenham,18apr2020
34,1,.71506524,.63943762,.075627647,Barking and Dagenham,30apr2020
8,1,.81006259,.72285944,.087203152,Barking and Dagenham,04apr2020
90,1,.018633898,.0035807581,.01505314,Barking and Dagenham,25jun2020
15,1,.62291068,.61048353,.012427138,Barking and Dagenham,11apr2020
23,1,.52677685,.68373019,-.15695335,Barking and Dagenham,19apr2020
66,1,.79928881,.61183953,.18744925,Barking and Dagenham,01jun2020
68,1,.9152056,.66263372,.25257191,Barking and Dagenham,03jun2020
13,1,.68249005,.63431108,.048178945,Barking and Dagenham,09apr2020
24,1,.56843913,.69767129,-.12923218,Barking and Dagenham,20apr2020
78,1,.87062365,.34234592,.52827775,Barking and Dagenham,13jun2020
12,1,.70800388,.64939761,.058606278,Barking and Dagenham,08apr2020
80,1,.8230322,.23612972,.5869025,Barking and Dagenham,15jun2020
61,1,.73292291,.6465801,.086342797,Barking and Dagenham,27may2020
88,1,.09962821,.013470085,.086158127,Barking and Dagenham,23jun2020
5,1,.92891067,.85020053,.078710124,Barking and Dagenham,01apr2020
26,1,.69095832,.71522194,-.024263648,Barking and Dagenham,22apr2020
36,1,.63059604,.63372904,-.0031330052,Barking and Dagenham,02may2020
85,1,.36175478,.075778931,.28597584,Barking and Dagenham,20jun2020
76,1,.87664515,.47634172,.40030342,Barking and Dagenham,11jun2020
4,1,.99432647,.9254539,.068872549,Barking and Dagenham,31mar2020
16,1,.59190392,.60543692,-.013533019,Barking and Dagenham,12apr2020
50,1,.44673276,.71032441,-.26359165,Barking and Dagenham,16may2020
53,1,.46294352,.74972832,-.2867848,Barking and Dagenham,19may2020
30,1,.85099852,.68463999,.16635853,Barking and Dagenham,26apr2020
73,1,.93969542,.68005449,.25964093,Barking and Dagenham,08jun2020
46,1,.53775573,.65079558,-.11303983,Barking and Dagenham,12may2020
11,1,.73157638,.66577131,.065805085,Barking and Dagenham,07apr2020
49,1,.46167397,.68872964,-.22705565,Barking and Dagenham,15may2020
38,1,.58463192,.62758273,-.042950824,Barking and Dagenham,04may2020
62,1,.72067308,.6321528,.088520296,Barking and Dagenham,28may2020
32,1,.80938029,.65567631,.153704,Barking and Dagenham,28apr2020
25,1,.62539494,.70889634,-.083501391,Barking and Dagenham,21apr2020
39,1,.57794785,.62600577,-.048057929,Barking and Dagenham,05may2020
1,1,1.3052992,1.2827268,.02257238,Barking and Dagenham,28mar2020
17,1,.56263274,.60707957,-.044446856,Barking and Dagenham,13apr2020
60,1,.73673373,.65766996,.079063781,Barking and Dagenham,26may2020
2,1,1.1827486,1.1427045,.04004401,Barking and Dagenham,29mar2020
22,2,.72233611,.72559184,-.0032557484,Barnet,18apr2020
52,2,.75411522,.80722141,-.053106211,Barnet,18may2020
72,2,.60990715,.64550745,-.035600308,Barnet,07jun2020
85,2,.18365106,.22259335,-.038942292,Barnet,20jun2020
38,2,.6835885,.69217408,-.008585548,Barnet,04may2020
39,2,.71072698,.69954389,.011183087,Barnet,05may2020
70,2,.62052286,.65579724,-.035274368,Barnet,05jun2020
15,2,.66815203,.70213675,-.033984698,Barnet,11apr2020
54,2,.73146886,.82873803,-.097269148,Barnet,20may2020
26,2,.6996997,.71596152,-.016261829,Barnet,22apr2020
67,2,.6458866,.72584724,-.079960659,Barnet,02jun2020
89,2,.023207355,.039006889,-.015799532,Barnet,24jun2020
90,2,.0062907459,.022591606,-.016300859,Barnet,25jun2020
56,2,.65204901,.81297487,-.16092588,Barnet,22may2020
43,2,.7501322,.63676775,.11336448,Barnet,09may2020
41,2,.74982989,.67913145,.07069844,Barnet,07may2020
30,2,.62691092,.60980868,.017102245,Barnet,26apr2020
63,2,.63613492,.77964509,-.14351016,Barnet,29may2020
45,2,.71782529,.61214876,.10567652,Barnet,11may2020
42,2,.7560699,.65822506,.097844832,Barnet,08may2020
46,2,.70432758,.6177575,.086570054,Barnet,12may2020
83,2,.31305301,.37999311,-.066940114,Barnet,18jun2020
47,2,.69892436,.63740629,.061518095,Barnet,13may2020
12,2,.62249488,.74469459,-.12219974,Barnet,08apr2020
66,2,.65144843,.75258422,-.10113581,Barnet,01jun2020
16,2,.68206561,.68976051,-.0076949243,Barnet,12apr2020
59,2,.56465024,.77114385,-.2064936,Barnet,25may2020
25,2,.71217716,.7315169,-.019339768,Barnet,21apr2020
71,2,.6139096,.6457032,-.031793568,Barnet,06jun2020
55,2,.69435221,.82439768,-.13004547,Barnet,21may2020
14,2,.65280962,.71643788,-.063628241,Barnet,10apr2020
80,2,.48869607,.60985696,-.12116092,Barnet,15jun2020
49,2,.70850122,.70737529,.0011259174,Barnet,15may2020
68,2,.6385535,.69819313,-.05963964,Barnet,03jun2020
62,2,.61150658,.7718702,-.16036361,Barnet,28may2020
51,2,.74120128,.78058034,-.039379075,Barnet,17may2020
7,2,.67157537,.84347111,-.17189574,Barnet,03apr2020
76,2,.59893882,.70926875,-.1103299,Barnet,11jun2020
75,2,.60273367,.69484156,-.092107885,Barnet,10jun2020
73,2,.60713959,.65590477,-.048765156,Barnet,08jun2020
44,2,.73524064,.6196366,.11560401,Barnet,10may2020
13,2,.63693547,.73087251,-.093937017,Barnet,09apr2020
74,2,.60474718,.67436641,-.069619261,Barnet,09jun2020
35,2,.6171338,.61790109,-.00076729991,Barnet,01may2020
84,2,.24752501,.29873481,-.051209804,Barnet,19jun2020
57,2,.61222279,.79798156,-.18575875,Barnet,23may2020
79,2,.53390712,.66260624,-.12869912,Barnet,14jun2020
77,2,.58851767,.71108907,-.1225714,Barnet,12jun2020
11,2,.61280996,.7583608,-.14555085,Barnet,07apr2020
69,2,.62933481,.67394918,-.044614349,Barnet,04jun2020
18,2,.70303088,.67977273,.023258161,Barnet,14apr2020
2,2,1.1018443,1.2243812,-.12253696,Barnet,29mar2020
81,2,.43455681,.54139924,-.10684244,Barnet,16jun2020
36,2,.6338886,.64697689,-.01308829,Barnet,02may2020
5,2,.78201723,.940588,-.15857074,Barnet,01apr2020
4,2,.8668946,1.0152031,-.14830849,Barnet,31mar2020
29,2,.64576858,.63598126,.0097873332,Barnet,25apr2020
33,2,.60165024,.5794006,.022249624,Barnet,29apr2020
37,2,.65667647,.67361522,-.016938739,Barnet,03may2020
28,2,.66510129,.66475862,.00034268975,Barnet,24apr2020
40,2,.73367852,.69455445,.039124079,Barnet,06may2020
64,2,.6509344,.78139591,-.1304615,Barnet,30may2020
34,2,.60653257,.59337896,.013153599,Barnet,30apr2020
48,2,.70066559,.66923934,.031426277,Barnet,14may2020
87,2,.082696848,.10261721,-.019920368,Barnet,22jun2020
53,2,.75290567,.82345766,-.070551977,Barnet,19may2020
17,2,.69378692,.68154776,.012239135,Barnet,13apr2020
32,2,.60298854,.57867748,.024311066,Barnet,28apr2020
24,2,.71947509,.73775136,-.018276248,Barnet,20apr2020
60,2,.56541342,.76469702,-.19928361,Barnet,26may2020
1,2,1.2502495,1.3584905,-.10824091,Barnet,28mar2020
23,2,.72247005,.73521221,-.012742186,Barnet,19apr2020
61,2,.58383763,.76523983,-.18140218,Barnet,27may2020
78,2,.56731421,.69639713,-.12908293,Barnet,13jun2020
82,2,.37562248,.46261421,-.08699172,Barnet,17jun2020
20,2,.71620727,.6970138,.019193472,Barnet,16apr2020
3,2,.97377133,1.1098962,-.13612482,Barnet,30mar2020
58,2,.58142054,.78304809,-.20162755,Barnet,24may2020
10,2,.61123186,.77314931,-.16191743,Barnet,06apr2020
19,2,.71045464,.68538368,.025070982,Barnet,15apr2020
88,2,.049086422,.064275891,-.015189471,Barnet,23jun2020
21,2,.72005951,.71165413,.0084053744,Barnet,17apr2020
65,2,.65474021,.77246135,-.11772111,Barnet,31may2020
9,2,.61973339,.79084152,-.17110813,Barnet,05apr2020
8,2,.6394195,.81346327,-.17404376,Barnet,04apr2020
86,2,.12727024,.15592375,-.02865351,Barnet,21jun2020
6,2,.71804744,.88448095,-.1664335,Barnet,02apr2020
50,2,.72336149,.74593586,-.022574393,Barnet,16may2020
31,2,.61164814,.58977753,.02187063,Barnet,27apr2020
27,2,.68331957,.69259185,-.0092723034,Barnet,23apr2020
3,3,1.3907803,1.1807277,.21005262,Barnsley,30mar2020
34,3,.89547497,.87787712,.017597832,Barnsley,30apr2020
75,3,.93066889,.54188526,.38878363,Barnsley,10jun2020
4,3,1.3251462,1.1004981,.22464807,Barnsley,31mar2020
53,3,.79819328,.63617426,.16201898,Barnsley,19may2020
1,3,1.5531459,1.4083112,.1448347,Barnsley,28mar2020
73,3,.96292359,.55583984,.40708378,Barnsley,08jun2020
44,3,.73450816,.79592687,-.061418708,Barnsley,10may2020
25,3,.86826795,.81842953,.04983845,Barnsley,21apr2020
9,3,1.0139401,.94540215,.068537943,Barnsley,05apr2020
49,3,.7845183,.63517624,.14934207,Barnsley,15may2020
87,3,.13609535,.10333191,.032763433,Barnsley,22jun2020
35,3,.92206317,.87898052,.043082632,Barnsley,01may2020
55,3,.76504552,.6483894,.11665609,Barnsley,21may2020
61,3,.85211897,.58976156,.26235744,Barnsley,27may2020
14,3,.86591673,.92003018,-.054113451,Barnsley,10apr2020
5,3,1.2651035,1.0417962,.22330727,Barnsley,01apr2020
74,3,.96115398,.54537976,.41577423,Barnsley,09jun2020
85,3,.22787142,.19957964,.028291775,Barnsley,20jun2020
13,3,.86669135,.92383546,-.057144128,Barnsley,09apr2020
24,3,.88089627,.81421149,.066684783,Barnsley,20apr2020
38,3,.97897226,.87051064,.10846162,Barnsley,04may2020
47,3,.7170276,.69217461,.024852993,Barnsley,13may2020
15,3,.87554812,.91484994,-.039301824,Barnsley,11apr2020
36,3,.94904894,.87801039,.071038574,Barnsley,02may2020
31,3,.84346479,.86034042,-.016875641,Barnsley,27apr2020
71,3,.92227799,.59933442,.32294357,Barnsley,06jun2020
21,3,.918998,.82451051,.094487503,Barnsley,17apr2020
48,3,.74809492,.66000021,.088094704,Barnsley,14may2020
7,3,1.1426961,.97501016,.16768599,Barnsley,03apr2020
18,3,.92260945,.87600684,.046602633,Barnsley,14apr2020
37,3,.97035438,.87514168,.09521272,Barnsley,03may2020
45,3,.70899236,.76360464,-.054612279,Barnsley,11may2020
81,3,.42407948,.42494339,-.00086391554,Barnsley,16jun2020
11,3,.91136956,.93139941,-.020029871,Barnsley,07apr2020
62,3,.87179673,.59797889,.27381784,Barnsley,28may2020
60,3,.8280822,.59105945,.23702277,Barnsley,26may2020
28,3,.84160256,.83990395,.0016986384,Barnsley,24apr2020
17,3,.90868682,.89342028,.015266535,Barnsley,13apr2020
67,3,.88870418,.67445987,.21424429,Barnsley,02jun2020
54,3,.77949268,.64535105,.13414162,Barnsley,20may2020
77,3,.7836675,.53310061,.2505669,Barnsley,12jun2020
56,3,.75932813,.64368147,.11564664,Barnsley,22may2020
16,3,.89130688,.90648329,-.015176442,Barnsley,12apr2020
42,3,.82988411,.8402034,-.010319315,Barnsley,08may2020
70,3,.90094304,.62473512,.27620795,Barnsley,05jun2020
80,3,.50493401,.46487159,.040062435,Barnsley,15jun2020
64,3,.89127278,.63460279,.25667,Barnsley,30may2020
58,3,.7793138,.61618477,.16312906,Barnsley,24may2020
59,3,.80222547,.60095274,.20127271,Barnsley,25may2020
84,3,.26862475,.25886422,.0097605437,Barnsley,19jun2020
40,3,.93736941,.8581692,.079200208,Barnsley,06may2020
10,3,.95669752,.93707621,.019621316,Barnsley,06apr2020
20,3,.92684966,.83869976,.08814989,Barnsley,16apr2020
32,3,.8556574,.8677721,-.012114713,Barnsley,28apr2020
46,3,.70271599,.72774762,-.025031606,Barnsley,12may2020
43,3,.77616835,.82191306,-.045744687,Barnsley,09may2020
69,3,.88882023,.64762235,.2411979,Barnsley,04jun2020
86,3,.18230832,.1464604,.035847917,Barnsley,21jun2020
39,3,.96885794,.86455297,.10430495,Barnsley,05may2020
90,3,.022506209,.02685608,-.0043498711,Barnsley,25jun2020
8,3,1.0776926,.95752662,.12016601,Barnsley,04apr2020
78,3,.6893931,.5193761,.17001699,Barnsley,13jun2020
88,3,.092979915,.06926471,.023715207,Barnsley,23jun2020
79,3,.5949344,.49660993,.098324493,Barnsley,14jun2020
12,3,.88123393,.92732012,-.046086203,Barnsley,08apr2020
2,3,1.4655585,1.2834139,.18214458,Barnsley,29mar2020
50,3,.81216967,.62152135,.19064833,Barnsley,16may2020
23,3,.89418,.81286424,.081315771,Barnsley,19apr2020
76,3,.86860275,.53959507,.32900769,Barnsley,11jun2020
89,3,.053999525,.043920286,.010079238,Barnsley,24jun2020
68,3,.88602257,.66562718,.22039539,Barnsley,03jun2020
33,3,.87306941,.87411898,-.0010495554,Barnsley,29apr2020
41,3,.88771063,.85114187,.036568742,Barnsley,07may2020
72,3,.94629842,.57479906,.37149933,Barnsley,07jun2020
63,3,.88491106,.61404675,.27086431,Barnsley,29may2020
26,3,.85756636,.82457358,.032992762,Barnsley,22apr2020
52,3,.81546479,.62535048,.19011432,Barnsley,18may2020
83,3,.30846903,.31889904,-.010430009,Barnsley,18jun2020
65,3,.89311558,.65542734,.23768821,Barnsley,31may2020
30,3,.83739471,.85344875,-.016054029,Barnsley,26apr2020
82,3,.35799509,.37582776,-.017832655,Barnsley,17jun2020
27,3,.84880376,.83199435,.016809395,Barnsley,23apr2020
66,3,.8920387,.67066884,.22136988,Barnsley,01jun2020
22,3,.90735042,.8158499,.091500506,Barnsley,18apr2020
51,3,.82254368,.61906457,.2034791,Barnsley,17may2020
57,3,.764283,.63192624,.13235678,Barnsley,23may2020
29,3,.83720112,.84702986,-.0098287174,Barnsley,25apr2020
19,3,.92877007,.85669488,.072075211,Barnsley,15apr2020
6,3,1.2054412,1.0014608,.20398051,Barnsley,02apr2020
68,4,.092194624,.59945327,-.50725865,Bath and North East Somerset,03jun2020
37,4,.63281828,.62865257,.0041657137,Bath and North East Somerset,03may2020
25,4,.52931172,.53825855,-.0089468416,Bath and North East Somerset,21apr2020
72,4,.00029308224,.43319514,-.43290204,Bath and North East Somerset,07jun2020
27,4,.54771727,.542777,.00494025,Bath and North East Somerset,23apr2020
14,4,.67648333,.93259007,-.25610676,Bath and North East Somerset,10apr2020
82,4,0,.22022423,-.22022423,Bath and North East Somerset,17jun2020
45,4,.5796088,.55883092,.020777881,Bath and North East Somerset,11may2020
44,4,.60071999,.59010541,.01061458,Bath and North East Somerset,10may2020
9,4,.82866472,1.0516937,-.22302894,Bath and North East Somerset,05apr2020
7,4,.97999084,1.0975395,-.11754867,Bath and North East Somerset,03apr2020
42,4,.64649034,.63590938,.01058096,Bath and North East Somerset,08may2020
69,4,.056724645,.57714891,-.52042425,Bath and North East Somerset,04jun2020
30,4,.55743307,.56542671,-.0079936488,Bath and North East Somerset,26apr2020
87,4,0,.041720979,-.041720979,Bath and North East Somerset,22jun2020
32,4,.55509359,.57327873,-.018185116,Bath and North East Somerset,28apr2020
79,4,0,.28903133,-.28903133,Bath and North East Somerset,14jun2020
12,4,.70566797,.99821186,-.29254392,Bath and North East Somerset,08apr2020
31,4,.55537599,.56992781,-.014551842,Bath and North East Somerset,27apr2020
54,4,.65711868,.41242763,.24469104,Bath and North East Somerset,20may2020
15,4,.66625404,.88392645,-.21767244,Bath and North East Somerset,11apr2020
33,4,.55889249,.57869959,-.01980708,Bath and North East Somerset,29apr2020
1,4,1.667924,1.5371759,.13074811,Bath and North East Somerset,28mar2020
61,4,.41876736,.55446553,-.13569815,Bath and North East Somerset,27may2020
22,4,.54225707,.56044489,-.018187834,Bath and North East Somerset,18apr2020
52,4,.62697834,.39181197,.23516639,Bath and North East Somerset,18may2020
13,4,.68765444,.97055268,-.28289825,Bath and North East Somerset,09apr2020
53,4,.64613903,.3978188,.24832024,Bath and North East Somerset,19may2020
51,4,.60058045,.39578709,.20479335,Bath and North East Somerset,17may2020
65,4,.22140491,.5815261,-.36012119,Bath and North East Somerset,31may2020
50,4,.57412773,.4100782,.16404955,Bath and North East Somerset,16may2020
11,4,.73458654,1.0184538,-.28386727,Bath and North East Somerset,07apr2020
74,4,0,.33763805,-.33763805,Bath and North East Somerset,09jun2020
21,4,.55805409,.58422083,-.026166746,Bath and North East Somerset,17apr2020
88,4,0,.026842527,-.026842527,Bath and North East Somerset,23jun2020
66,4,.1748912,.59587979,-.42098859,Bath and North East Somerset,01jun2020
48,4,.55393803,.46188015,.092057891,Bath and North East Somerset,14may2020
83,4,0,.18102548,-.18102548,Bath and North East Somerset,18jun2020
57,4,.62731308,.49030742,.13700567,Bath and North East Somerset,23may2020
63,4,.31439075,.56152737,-.24713661,Bath and North East Somerset,29may2020
40,4,.66333854,.64971316,.01362537,Bath and North East Somerset,06may2020
86,4,0,.066659398,-.066659398,Bath and North East Somerset,21jun2020
24,4,.5280962,.53982544,-.011729245,Bath and North East Somerset,20apr2020
36,4,.60986573,.61483741,-.0049716756,Bath and North East Somerset,02may2020
20,4,.57910275,.61731225,-.038209487,Bath and North East Somerset,16apr2020
4,4,1.2954874,1.2495129,.045974493,Bath and North East Somerset,31mar2020
59,4,.53128558,.53525859,-.0039730351,Bath and North East Somerset,25may2020
85,4,0,.10068194,-.10068194,Bath and North East Somerset,20jun2020
29,4,.55886823,.55773747,.0011307395,Bath and North East Somerset,25apr2020
6,4,1.0766532,1.1348108,-.058157589,Bath and North East Somerset,02apr2020
55,4,.66062355,.43464479,.22597876,Bath and North East Somerset,21may2020
43,4,.62537527,.61676455,.0086107505,Bath and North East Somerset,09may2020
35,4,.58632261,.60035855,-.014035917,Bath and North East Somerset,01may2020
17,4,.63842165,.76808727,-.12966563,Bath and North East Somerset,13apr2020
39,4,.66038489,.64703918,.013345738,Bath and North East Somerset,05may2020
8,4,.89652669,1.0712142,-.17468749,Bath and North East Somerset,04apr2020
46,4,.56487614,.52603996,.038836151,Bath and North East Somerset,12may2020
2,4,1.5400994,1.4255575,.1145419,Bath and North East Somerset,29mar2020
3,4,1.4150996,1.3296636,.085435964,Bath and North East Somerset,30mar2020
28,4,.55623662,.54912138,.0071152342,Bath and North East Somerset,24apr2020
23,4,.53258067,.54610002,-.013519374,Bath and North East Somerset,19apr2020
90,4,0,.011843319,-.011843319,Bath and North East Somerset,25jun2020
19,4,.60157442,.65987957,-.058305133,Bath and North East Somerset,15apr2020
64,4,.26765615,.56914455,-.3014884,Bath and North East Somerset,30may2020
81,4,0,.25424615,-.25424615,Bath and North East Somerset,16jun2020
5,4,1.1825533,1.1850026,-.0024492284,Bath and North East Somerset,01apr2020
77,4,0,.29139522,-.29139522,Bath and North East Somerset,12jun2020
38,4,.65011358,.63963187,.010481696,Bath and North East Somerset,04may2020
41,4,.65896362,.64642078,.012542837,Bath and North East Somerset,07may2020
16,4,.65337861,.82742798,-.17404939,Bath and North East Somerset,12apr2020
10,4,.77538419,1.0351022,-.25971809,Bath and North East Somerset,06apr2020
62,4,.36459064,.55765605,-.19306539,Bath and North East Somerset,28may2020
70,4,.026340999,.5389992,-.51265818,Bath and North East Somerset,05jun2020
71,4,.0069586746,.48871869,-.48176,Bath and North East Somerset,06jun2020
76,4,0,.29588497,-.29588497,Bath and North East Somerset,11jun2020
34,4,.56869239,.58788043,-.019188052,Bath and North East Somerset,30apr2020
49,4,.55815059,.43293431,.12521626,Bath and North East Somerset,15may2020
75,4,0,.3098031,-.3098031,Bath and North East Somerset,10jun2020
18,4,.6216464,.71097618,-.089329757,Bath and North East Somerset,14apr2020
58,4,.58384472,.51569122,.068153515,Bath and North East Somerset,24may2020
89,4,0,.018325398,-.018325398,Bath and North East Somerset,24jun2020
60,4,.47522682,.54784179,-.072614953,Bath and North East Somerset,26may2020
47,4,.55652595,.49355102,.062974922,Bath and North East Somerset,13may2020
80,4,0,.27787811,-.27787811,Bath and North East Somerset,15jun2020
73,4,0,.38034567,-.38034567,Bath and North East Somerset,08jun2020
56,4,.65318477,.46199143,.19119334,Bath and North East Somerset,22may2020
84,4,0,.14008829,-.14008829,Bath and North East Somerset,19jun2020
67,4,.13121253,.60463542,-.47342286,Bath and North East Somerset,02jun2020
78,4,0,.29127932,-.29127932,Bath and North East Somerset,13jun2020
26,4,.53686434,.53930938,-.0024450538,Bath and North East Somerset,22apr2020
23,5,.77914178,.77185756,.0072842482,Bedford,19apr2020
19,5,.85202152,.79745942,.054562084,Bedford,15apr2020
81,5,.21013318,.49199611,-.28186291,Bedford,16jun2020
32,5,.80042315,.79265606,.0077670845,Bedford,28apr2020
10,5,.9321866,.83987314,.092313483,Bedford,06apr2020
62,5,1.0165993,.82650733,.190092,Bedford,28may2020
20,5,.83775634,.78939629,.04836005,Bedford,16apr2020
37,5,1.0261974,.93307316,.09312427,Bedford,03may2020
4,5,1.2276342,1.0739056,.1537286,Bedford,31mar2020
76,5,.56634074,.60092235,-.034581598,Bedford,11jun2020
15,5,.86699682,.82302761,.043969229,Bedford,11apr2020
48,5,.85739243,.7959767,.061415754,Bedford,14may2020
63,5,1.0393113,.83036369,.2089476,Bedford,29may2020
13,5,.87867486,.83062583,.048049029,Bedford,09apr2020
14,5,.87090284,.82711917,.043783654,Bedford,10apr2020
51,5,.81931341,.74370688,.075606525,Bedford,17may2020
17,5,.86500162,.8130452,.051956393,Bedford,13apr2020
11,5,.90833896,.83510822,.073230758,Bedford,07apr2020
88,5,.0023256401,.10004128,-.097715639,Bedford,23jun2020
84,5,.067564286,.34461099,-.27704671,Bedford,19jun2020
52,5,.82804024,.74805528,.079984941,Bedford,18may2020
43,5,1.046634,.98988593,.056748033,Bedford,09may2020
21,5,.81994349,.78225851,.037684958,Bedford,17apr2020
75,5,.63859898,.63355207,.0050469292,Bedford,10jun2020
12,5,.89080322,.83291292,.0578903,Bedford,08apr2020
8,5,.99875206,.8689574,.12979463,Bedford,04apr2020
41,5,1.101377,1.0343261,.067050904,Bedford,07may2020
69,5,.99712121,.84894717,.14817405,Bedford,04jun2020
3,5,1.3145312,1.1713507,.14318052,Bedford,30mar2020
77,5,.49172348,.57632005,-.084596559,Bedford,12jun2020
82,5,.15294088,.45430887,-.30136797,Bedford,17jun2020
59,5,.96547925,.8301543,.13532495,Bedford,25may2020
65,5,1.0688485,.84557676,.22327176,Bedford,31may2020
2,5,1.4146153,1.28874,.12587529,Bedford,29mar2020
29,5,.7460357,.79140717,-.045371465,Bedford,25apr2020
71,5,.89673704,.80018312,.096553899,Bedford,06jun2020
1,5,1.5287983,1.424055,.10474341,Bedford,28mar2020
87,5,.0073736962,.14988542,-.14251171,Bedford,22jun2020
42,5,1.0798827,1.0189822,.060900606,Bedford,08may2020
40,5,1.1072198,1.0328642,.074355602,Bedford,06may2020
73,5,.77361035,.71765119,.055959187,Bedford,08jun2020
64,5,1.0585189,.8370474,.2214715,Bedford,30may2020
67,5,1.0562842,.85888106,.19740312,Bedford,02jun2020
18,5,.86105978,.80574852,.055311274,Bedford,14apr2020
49,5,.83435673,.76887089,.065485813,Bedford,15may2020
26,5,.73593765,.77880263,-.042864967,Bedford,22apr2020
89,5,.0001223584,.062157441,-.062035084,Bedford,24jun2020
27,5,.73442018,.78474647,-.050326269,Bedford,23apr2020
22,5,.80008662,.77620804,.023878582,Bedford,18apr2020
5,5,1.1538985,.99728215,.1566163,Bedford,01apr2020
38,5,1.0677356,.97724688,.090488665,Bedford,04may2020
9,5,.96237451,.85026461,.11210992,Bedford,05apr2020
78,5,.41685978,.55746686,-.1406071,Bedford,13jun2020
45,5,.9643389,.90926933,.055069543,Bedford,11may2020
61,5,.99627924,.82574105,.17053817,Bedford,27may2020
68,5,1.0324875,.8580606,.1744269,Bedford,03jun2020
34,5,.87860793,.82045203,.058155913,Bedford,30apr2020
24,5,.75964075,.77056605,-.010925319,Bedford,20apr2020
33,5,.83558202,.80148894,.034093101,Bedford,29apr2020
44,5,1.0065863,.95156509,.055021212,Bedford,10may2020
74,5,.70737773,.67344171,.033936046,Bedford,09jun2020
35,5,.92675096,.85025442,.076496556,Bedford,01may2020
31,5,.77455461,.79064494,-.016090309,Bedford,27apr2020
36,5,.97724247,.88898933,.088253126,Bedford,02may2020
79,5,.34355867,.54009879,-.19654009,Bedford,14jun2020
