age,rate,value
0_to_4,2457.9,1987
5_to_9,1846.5,2061
10_to_14,3368.1,3017
15_to_19,8124.3,7158
20_to_24,12832.1,10661
25_to_29,10765.3,10341
30_to_34,9516.6,9680
35_to_39,9158.4,8855
40_to_44,8692.6,8128
45_to_49,10366.3,8904
50_to_54,9453.2,9651
55_to_59,7673.1,8685
60_to_64,6100.9,6037
65_to_69,3687.8,3451
70_to_74,3261.7,3022
75_to_79,4061.9,2733
80_to_84,5666.3,2837
85_to_89,8595.5,2792
90+,14108,2938
