age,rate,value
0_to_4,2624.6,2223
5_to_9,2221.7,2352
10_to_14,3354.3,3160
15_to_19,6277.4,5820
20_to_24,9936.2,8873
25_to_29,8018.4,8527
30_to_34,7574.4,8070
35_to_39,7399.2,7123
40_to_44,7120.3,6509
45_to_49,8387.3,7017
50_to_54,7892.3,7654
55_to_59,6850.5,7350
60_to_64,5807.2,5453
65_to_69,4089.7,3622
70_to_74,3708.6,3213
75_to_79,4604.9,2740
80_to_84,6128.3,2433
85_to_89,8244.5,1764
90+,12692.2,1230
