"","age","rate","value"
"1","65_to_69",0.6,8
"2","35_to_39",0.8,16
"3","90+",0.6,1
"4","0_to_4",0.1,1
"5","20_to_24",0.9,15
"6","45_to_49",1.4,23
"7","10_to_14",0.3,5
"8","40_to_44",0.7,13
"9","85_to_89",0.3,1
"10","25_to_29",0.7,13
"11","70_to_74",0.5,6
"12","80_to_84",0.8,5
"13","50_to_54",1.3,23
"14","60_to_64",0.9,13
"15","55_to_59",1.1,21
"16","5_to_9",0,0
"17","30_to_34",0.7,14
"18","75_to_79",0.4,4
"19","15_to_19",0.1,1
