date,mean_age,date_colour
2021-04-17,41.9,166
2021-04-18,39.764150943396224,167
2021-04-19,47.65625,168
2021-04-20,40.403225806451616,169
2021-04-21,48.64035087719298,170
2021-04-23,42.17741935483871,171
2021-04-24,36.927083333333336,172
2021-04-25,46.28787878787879,173
2021-04-26,47.5,174
2021-04-27,40.2536231884058,175
2021-04-28,35.833333333333336,176
2021-04-29,38.13291139240506,177
2021-05-01,41.875,178
2021-05-04,44.81481481481482,179
2021-05-05,39.47530864197531,180
2021-05-07,40.46296296296296,181
2021-05-08,34.42307692307692,182
2021-05-09,43.166666666666664,183
2021-05-11,47.023809523809526,184
2021-05-12,32.58620689655172,185
2021-05-13,35.625,186
2021-05-15,35.74175824175824,187
2021-05-16,39.6875,188
2021-05-18,43.11797752808989,189
2021-05-19,36.92307692307692,190
2021-05-21,35.97826086956522,191
2021-05-22,30.27227722772277,192
2021-05-23,40.13157894736842,193
2021-05-24,37.870370370370374,194
2021-05-25,34.60526315789474,195
2021-05-26,36.40625,196
2021-05-27,39.5,197
2021-05-30,41.19565217391305,198
2021-06-01,38.30246913580247,199
2021-06-02,42.166666666666664,200
2021-06-03,32.388888888888886,201
2021-06-05,34.43333333333333,202
2021-06-06,53.45238095238095,203
2021-06-07,32.792792792792795,204
2021-06-09,33.38495575221239,205
2021-06-10,32.75974025974026,206
2021-06-13,31.825513196480937,207
2021-06-14,33.138297872340424,208
2021-06-15,29.010791366906474,209
2021-06-17,28.51769911504425,210
2021-06-19,28.34710743801653,211
2021-06-20,30.9,212
2021-06-21,29.354460093896712,213
2021-06-22,29.52517162471396,214
2021-06-23,30.94776119402985,215
2021-06-24,28.161057692307693,216
2021-06-26,30.280269058295964,217
2021-06-27,29.035714285714285,218
2021-06-29,30.032729103726084,219
2021-06-30,27.508787346221443,220
2021-07-02,30.383895131086142,221
2021-07-04,29.98603351955307,222
2021-07-05,29.785100286532952,223
2021-07-06,29.310606060606062,224
2021-07-07,30.304878048780488,225
2021-07-08,30.111510791366907,226
2021-07-10,30.622895622895623,227
2021-07-11,30.43877551020408,228
2021-07-14,30.323893229166668,229
2021-07-15,30.843834383438345,230
2021-07-18,30.84307992202729,231
2021-07-19,32.979222520107236,232
2021-07-20,32.19718309859155,233
2021-07-22,32.281167108753316,234
2021-07-23,32.60913500404204,235
2021-07-25,31.80035650623886,236
2021-07-26,30.360199714693294,237
2021-07-27,32.23684210526316,238
2021-07-29,32.571661237785015,239
2021-08-01,32.18325791855204,240
2021-08-02,33.716329966329965,241
2021-08-05,33.286099865047234,242
2021-08-06,33.95422943221321,243
2021-08-08,34.19360764144012,244
2021-08-09,33.69223659889094,245
2021-08-11,33.957654723127035,246
2021-08-12,34.564516129032256,247
2021-08-13,32.769160583941606,248
2021-08-15,34.664991624790616,249
2021-08-16,32.17635402906209,250
2021-08-17,33.56252195293291,251
2021-08-19,32.73505513639002,252
2021-08-20,34.93376463339495,253
2021-08-22,34.205211224175144,254
2021-08-23,33.7589928057554,255
2021-08-24,35.72855464159812,256
2021-08-25,36.12683438155136,257
2021-08-26,35.724272930648766,258
2021-08-27,36.82610544217687,259
2021-08-29,36.542635658914726,260
2021-08-31,35.71052631578947,261
2021-09-01,34.699736031676196,262
2021-09-03,34.50041937513105,263
2021-09-05,35.547193629831035,264
2021-09-06,35.50279888044782,265
2021-09-08,36.1981056025796,266
2021-09-09,35.82656376929326,267
2021-09-10,35.5211937716263,268
