age,rate,value
0_to_4,2475.8,2097
5_to_9,2071.5,2193
10_to_14,3232.2,3045
15_to_19,6148,5700
20_to_24,9751.4,8708
25_to_29,7846.3,8344
30_to_34,7403.6,7888
35_to_39,7213.3,6944
40_to_44,6982.4,6383
45_to_49,8221.2,6878
50_to_54,7751.1,7517
55_to_59,6732.1,7223
60_to_64,5719.9,5371
65_to_69,4020.8,3561
70_to_74,3664.8,3175
75_to_79,4525.9,2693
80_to_84,6057.8,2405
85_to_89,8095,1732
90+,12527.1,1214
