age,rate,value
0_to_4,2141.2,1731
5_to_9,1642.3,1833
10_to_14,3041,2724
15_to_19,7589.7,6687
20_to_24,11859.5,9853
25_to_29,9881.4,9492
30_to_34,8708.5,8858
35_to_39,8424.1,8145
40_to_44,8043.4,7521
45_to_49,9639.8,8280
50_to_54,8758.8,8942
55_to_59,7100.6,8037
60_to_64,5638,5579
65_to_69,3364,3148
70_to_74,2994.1,2774
75_to_79,3702.3,2491
80_to_84,5133,2570
85_to_89,7702.7,2502
90+,12614.6,2627
