age,rate,value
0_to_4,2439.3,1972
5_to_9,1830.4,2043
10_to_14,3348,2999
15_to_19,8102.7,7139
20_to_24,12798.4,10633
25_to_29,10733,10310
30_to_34,9493,9656
35_to_39,9129.5,8827
40_to_44,8669.1,8106
45_to_49,10334.8,8877
50_to_54,9436.6,9634
55_to_59,7655.4,8665
60_to_64,6088.7,6025
65_to_69,3678.2,3442
70_to_74,3256.3,3017
75_to_79,4056,2729
80_to_84,5658.3,2833
85_to_89,8570.9,2784
90+,14088.8,2934
