"","age","rate","value"
"1","55_to_59",3.8,76
"2","20_to_24",2.9,44
"3","40_to_44",3.1,59
"4","45_to_49",4.2,72
"5","0_to_4",0.4,7
"6","10_to_14",0.5,8
"7","85_to_89",12.1,64
"8","25_to_29",4.6,78
"9","50_to_54",4.4,83
"10","70_to_74",4,58
"11","30_to_34",4.4,83
"12","90+",10.5,37
"13","15_to_19",0.9,14
"14","60_to_64",4,63
"15","80_to_84",5.8,47
"16","35_to_39",3.2,61
"17","5_to_9",0.2,4
"18","75_to_79",5.2,54
"19","65_to_69",3.7,53
