age,value,rate
0_to_4,578,682.4
5_to_9,569,537.5
10_to_14,920,976.6
15_to_19,2522,2720.2
20_to_24,3394,3800.7
25_to_29,2756,2591.6
30_to_34,2531,2375.6
35_to_39,2266,2353.9
40_to_44,2157,2359.6
45_to_49,2438,2914.1
50_to_54,2514,2592.3
55_to_59,2556,2382.3
60_to_64,1741,1854.1
65_to_69,1167,1317.7
70_to_74,1122,1295.1
75_to_79,1129,1897.4
80_to_84,1023,2576.8
85_to_89,786,3673.6
90+,572,5902.4
