"","age","rate","value"
"1","15_to_19",1.2,21
"2","55_to_59",15.2,293
"3","35_to_39",8.7,165
"4","80_to_84",54.6,347
"5","75_to_79",40.7,367
"6","85_to_89",82.7,290
"7","70_to_74",23.9,318
"8","5_to_9",0.6,11
"9","25_to_29",8.3,149
"10","65_to_69",20.4,276
"11","20_to_24",5.6,89
"12","50_to_54",16.6,305
"13","90+",119.7,199
"14","10_to_14",0.7,12
"15","30_to_34",8.9,172
"16","40_to_44",10,184
"17","0_to_4",1.7,29
"18","60_to_64",17.9,274
"19","45_to_49",12.5,212
