n,area_number,actual_data,synthetic_cntrl,difference,area_name,date
29,1,.83937472,.69975406,.13962066,Barking and Dagenham,25apr2020
49,1,.46167397,.68943214,-.22775815,Barking and Dagenham,15may2020
9,1,.78174043,.7013253,.080415145,Barking and Dagenham,05apr2020
44,1,.58043271,.64668483,-.066252127,Barking and Dagenham,10may2020
75,1,.88743556,.54966384,.33777171,Barking and Dagenham,10jun2020
13,1,.68249005,.63495821,.047531821,Barking and Dagenham,09apr2020
39,1,.57794785,.6266644,-.048716523,Barking and Dagenham,05may2020
60,1,.73673373,.65831977,.078413993,Barking and Dagenham,26may2020
30,1,.85099852,.68532115,.1656774,Barking and Dagenham,26apr2020
48,1,.48365507,.67182499,-.18816994,Barking and Dagenham,14may2020
80,1,.8230322,.23634785,.58668435,Barking and Dagenham,15jun2020
86,1,.25778821,.046126172,.21166204,Barking and Dagenham,21jun2020
32,1,.80938029,.65633106,.15304922,Barking and Dagenham,28apr2020
1,1,1.3052992,1.2840167,.021282414,Barking and Dagenham,28mar2020
54,2,.73146886,.79815316,-.066684335,Barnet,20may2020
51,2,.74120128,.78272152,-.041520212,Barnet,17may2020
70,2,.62052286,.87240815,-.25188529,Barnet,05jun2020
55,2,.69435221,.80436069,-.11000847,Barnet,21may2020
85,2,.18365106,.25866205,-.075010993,Barnet,20jun2020
47,2,.69892436,.81206435,-.11314,Barnet,13may2020
77,2,.58851767,.77530664,-.18678898,Barnet,12jun2020
89,2,.023207355,.045855865,-.02264851,Barnet,24jun2020
19,2,.71045464,.75628012,-.045825489,Barnet,15apr2020
33,2,.60165024,.60810071,-.0064505031,Barnet,29apr2020
27,2,.68331957,.69001025,-.0066906717,Barnet,23apr2020
71,2,.6139096,.87777245,-.26386288,Barnet,06jun2020
20,2,.71620727,.75018746,-.033980168,Barnet,16apr2020
38,2,.6835885,.69705206,-.013463573,Barnet,04may2020
16,2,.68206561,.77634597,-.094280332,Barnet,12apr2020
5,2,.78201723,.92110026,-.13908304,Barnet,01apr2020
73,2,.60713959,.87244678,-.26530719,Barnet,08jun2020
37,2,.65667647,.66863191,-.011955469,Barnet,03may2020
52,2,.75411522,.78591663,-.031801395,Barnet,18may2020
24,2,.71947509,.72377181,-.0042966949,Barnet,20apr2020
68,2,.6385535,.86124092,-.22268739,Barnet,03jun2020
88,2,.049086422,.078986064,-.029899646,Barnet,23jun2020
44,2,.73524064,.82257468,-.087334052,Barnet,10may2020
12,2,.62249488,.76735967,-.14486477,Barnet,08apr2020
56,2,.65204901,.80796665,-.15591763,Barnet,22may2020
42,2,.7560699,.79995817,-.043888256,Barnet,08may2020
90,2,.0062907459,.024589123,-.018298378,Barnet,25jun2020
45,2,.71782529,.82467872,-.10685346,Barnet,11may2020
57,2,.61222279,.80882221,-.19659944,Barnet,23may2020
1,2,1.2502495,1.3474989,-.097249411,Barnet,28mar2020
66,2,.65144843,.85865766,-.20720926,Barnet,01jun2020
79,2,.53390712,.68882596,-.15491885,Barnet,14jun2020
86,2,.12727024,.18698862,-.059718382,Barnet,21jun2020
21,2,.72005951,.74535596,-.025296448,Barnet,17apr2020
22,2,.72233611,.74007899,-.017742876,Barnet,18apr2020
59,2,.56465024,.8103354,-.24568518,Barnet,25may2020
81,2,.43455681,.56730402,-.1327472,Barnet,16jun2020
69,2,.62933481,.86606556,-.23673078,Barnet,04jun2020
29,2,.64576858,.65982419,-.014055607,Barnet,25apr2020
82,2,.37562248,.49482125,-.11919878,Barnet,17jun2020
10,2,.61123186,.76571387,-.15448198,Barnet,06apr2020
50,2,.72336149,.78380406,-.060442556,Barnet,16may2020
60,2,.56541342,.81535912,-.2499457,Barnet,26may2020
36,2,.6338886,.6436435,-.0097549222,Barnet,02may2020
31,2,.61164814,.62741929,-.01577113,Barnet,27apr2020
40,2,.73367852,.75451535,-.020836808,Barnet,06may2020
34,2,.60653257,.61122,-.0046874331,Barnet,30apr2020
48,2,.70066559,.80025983,-.09959425,Barnet,14may2020
65,2,.65474021,.85843706,-.20369685,Barnet,31may2020
74,2,.60474718,.85767323,-.25292602,Barnet,09jun2020
4,2,.8668946,.99751866,-.13062406,Barnet,31mar2020
17,2,.69378692,.77109915,-.077312209,Barnet,13apr2020
75,2,.60273367,.83547592,-.23274224,Barnet,10jun2020
9,2,.61973339,.77479386,-.15506046,Barnet,05apr2020
76,2,.59893882,.80791408,-.20897527,Barnet,11jun2020
67,2,.6458866,.85891378,-.21302718,Barnet,02jun2020
72,2,.60990715,.87872612,-.26881897,Barnet,07jun2020
58,2,.58142054,.80889529,-.22747478,Barnet,24may2020
3,2,.97377133,1.0943404,-.12056909,Barnet,30mar2020
8,2,.6394195,.79302078,-.15360127,Barnet,04apr2020
64,2,.6509344,.85541087,-.20447648,Barnet,30may2020
39,2,.71072698,.7264868,-.015759803,Barnet,05may2020
11,2,.61280996,.76407087,-.15126093,Barnet,07apr2020
62,2,.61150658,.83670598,-.2251994,Barnet,28may2020
53,2,.75290567,.79149055,-.03858491,Barnet,19may2020
25,2,.71217716,.71352631,-.0013491672,Barnet,21apr2020
87,2,.082696848,.12620419,-.043507338,Barnet,22jun2020
6,2,.71804744,.86354399,-.14549653,Barnet,02apr2020
32,2,.60298854,.61453307,-.011544543,Barnet,28apr2020
30,2,.62691092,.64331901,-.016408065,Barnet,26apr2020
14,2,.65280962,.7766968,-.12388715,Barnet,10apr2020
49,2,.70850122,.78995299,-.081451766,Barnet,15may2020
41,2,.74982989,.77951741,-.0296875,Barnet,07may2020
7,2,.67157537,.8218466,-.15027122,Barnet,03apr2020
46,2,.70432758,.82112211,-.11679453,Barnet,12may2020
78,2,.56731421,.73618019,-.16886596,Barnet,13jun2020
83,2,.31305301,.41703016,-.10397714,Barnet,18jun2020
18,2,.70303088,.76375669,-.060725834,Barnet,14apr2020
15,2,.66815203,.77822143,-.11006939,Barnet,11apr2020
35,2,.6171338,.62383342,-.006699638,Barnet,01may2020
23,2,.72247005,.73291832,-.010448288,Barnet,19apr2020
80,2,.48869607,.63242024,-.14372414,Barnet,15jun2020
28,2,.66510129,.67555326,-.01045198,Barnet,24apr2020
43,2,.7501322,.81450164,-.064369462,Barnet,09may2020
26,2,.6996997,.7025665,-.0028668251,Barnet,22apr2020
13,2,.63693547,.77250338,-.13556792,Barnet,09apr2020
61,2,.58383763,.82469898,-.24086139,Barnet,27may2020
84,2,.24752501,.33694896,-.089423962,Barnet,19jun2020
63,2,.63613492,.84797072,-.21183579,Barnet,29may2020
2,2,1.1018443,1.2111601,-.10931576,Barnet,29mar2020
39,3,.96885794,.85217267,.11668525,Barnsley,05may2020
89,3,.053999525,.0455768,.0084227249,Barnsley,24jun2020
24,3,.88089627,.81365889,.067237392,Barnsley,20apr2020
88,3,.092979915,.072204933,.020774987,Barnsley,23jun2020
71,3,.92227799,.58261633,.33966166,Barnsley,06jun2020
27,3,.84880376,.82996225,.018841477,Barnsley,23apr2020
74,3,.96115398,.53815985,.42299417,Barnsley,09jun2020
83,3,.30846903,.32761982,-.019150808,Barnsley,18jun2020
4,3,1.3251462,1.1028751,.22227111,Barnsley,31mar2020
31,3,.84346479,.85821617,-.014751378,Barnsley,27apr2020
11,3,.91136956,.93740219,-.02603263,Barnsley,07apr2020
85,3,.22787142,.20610215,.02176927,Barnsley,20jun2020
8,3,1.0776926,.96303338,.11465926,Barnsley,04apr2020
9,3,1.0139401,.95112878,.062811323,Barnsley,05apr2020
32,3,.8556574,.86436158,-.0087041715,Barnsley,28apr2020
86,3,.18230832,.15179966,.030508649,Barnsley,21jun2020
42,3,.82988411,.83614051,-.0062563894,Barnsley,08may2020
57,3,.764283,.62556833,.1387147,Barnsley,23may2020
68,3,.88602257,.64561236,.24041018,Barnsley,03jun2020
62,3,.87179673,.58617646,.2856203,Barnsley,28may2020
64,3,.89127278,.61861944,.27265334,Barnsley,30may2020
20,3,.92684966,.84648848,.08036118,Barnsley,16apr2020
49,3,.7845183,.64461434,.13990398,Barnsley,15may2020
40,3,.93736941,.84778845,.089580931,Barnsley,06may2020
28,3,.84160256,.83816254,.003440043,Barnsley,24apr2020
50,3,.81216967,.62979329,.18237635,Barnsley,16may2020
70,3,.90094304,.60631204,.29463097,Barnsley,05jun2020
45,3,.70899236,.76934391,-.060351562,Barnsley,11may2020
1,3,1.5531459,1.4084556,.14469032,Barnsley,28mar2020
17,3,.90868682,.9044621,.0042247153,Barnsley,13apr2020
43,3,.77616835,.82153159,-.045363232,Barnsley,09may2020
14,3,.86591673,.92827749,-.062360749,Barnsley,10apr2020
52,3,.81546479,.62938732,.18607749,Barnsley,18may2020
90,3,.022506209,.02741091,-.0049047004,Barnsley,25jun2020
34,3,.89547497,.87029159,.025183365,Barnsley,30apr2020
23,3,.89418,.81401932,.080160648,Barnsley,19apr2020
67,3,.88870418,.65455467,.2341495,Barnsley,02jun2020
12,3,.88123393,.93372554,-.05249159,Barnsley,08apr2020
37,3,.97035438,.86200112,.10835323,Barnsley,03may2020
5,3,1.2651035,1.0451828,.21992065,Barnsley,01apr2020
36,3,.94904894,.86614066,.082908258,Barnsley,02may2020
69,3,.88882023,.62811357,.26070669,Barnsley,04jun2020
30,3,.83739471,.85194165,-.014546923,Barnsley,26apr2020
87,3,.13609535,.10750973,.028585609,Barnsley,22jun2020
33,3,.87306941,.86880618,.0042631989,Barnsley,29apr2020
56,3,.75932813,.63855207,.12077609,Barnsley,22may2020
25,3,.86826795,.81680083,.05146715,Barnsley,21apr2020
2,3,1.4655585,1.2840934,.18146509,Barnsley,29mar2020
65,3,.89311558,.63764215,.25547343,Barnsley,31may2020
38,3,.97897226,.85717398,.12179828,Barnsley,04may2020
53,3,.79819328,.63760608,.16058719,Barnsley,19may2020
41,3,.88771063,.84362227,.04408839,Barnsley,07may2020
3,3,1.3907803,1.1821735,.20860684,Barnsley,30mar2020
19,3,.92877007,.86625761,.062512442,Barnsley,15apr2020
79,3,.5949344,.50549293,.089441471,Barnsley,14jun2020
6,3,1.2054412,1.0057824,.19965884,Barnsley,02apr2020
72,3,.94629842,.56048429,.38581416,Barnsley,07jun2020
66,3,.8920387,.6515485,.24049017,Barnsley,01jun2020
22,3,.90735042,.81915307,.088197321,Barnsley,18apr2020
59,3,.80222547,.59289289,.20933262,Barnsley,25may2020
51,3,.82254368,.62545675,.19708692,Barnsley,17may2020
63,3,.88491106,.60020298,.28470808,Barnsley,29may2020
58,3,.7793138,.60890305,.17041078,Barnsley,24may2020
46,3,.70271599,.73550695,-.032790929,Barnsley,12may2020
15,3,.87554812,.92435145,-.048803318,Barnsley,11apr2020
60,3,.8280822,.58210391,.24597828,Barnsley,26may2020
61,3,.85211897,.57958621,.27253276,Barnsley,27may2020
82,3,.35799509,.3851583,-.027163213,Barnsley,17jun2020
78,3,.6893931,.52658844,.16280469,Barnsley,13jun2020
7,3,1.1426961,.9800548,.16264133,Barnsley,03apr2020
16,3,.89130688,.91704112,-.025734253,Barnsley,12apr2020
26,3,.85756636,.8225047,.035061646,Barnsley,22apr2020
13,3,.86669135,.93098408,-.064292721,Barnsley,09apr2020
44,3,.73450816,.79894167,-.064433508,Barnsley,10may2020
76,3,.86860275,.54046643,.32813635,Barnsley,11jun2020
75,3,.93066889,.53875905,.39190987,Barnsley,10jun2020
84,3,.26862475,.26658496,.0020398041,Barnsley,19jun2020
55,3,.76504552,.64497262,.12007287,Barnsley,21may2020
73,3,.96292359,.54474676,.41817683,Barnsley,08jun2020
47,3,.7170276,.7012977,.01572993,Barnsley,13may2020
29,3,.83720112,.84556836,-.0083672283,Barnsley,25apr2020
54,3,.77949268,.6441943,.13529836,Barnsley,20may2020
35,3,.92206317,.86909795,.052965216,Barnsley,01may2020
21,3,.918998,.83012378,.088874251,Barnsley,17apr2020
81,3,.42407948,.43454963,-.010470163,Barnsley,16jun2020
10,3,.95669752,.94290423,.013793262,Barnsley,06apr2020
77,3,.7836675,.53756738,.24610016,Barnsley,12jun2020
18,3,.92260945,.88671571,.035893749,Barnsley,14apr2020
80,3,.50493401,.47443342,.030500604,Barnsley,15jun2020
48,3,.74809492,.66972274,.078372173,Barnsley,14may2020
19,4,.60157442,.64616215,-.044587728,Bath and North East Somerset,15apr2020
62,4,.36459064,.53812951,-.17353885,Bath and North East Somerset,28may2020
41,4,.65896362,.59388047,.065083139,Bath and North East Somerset,07may2020
88,4,0,.01563156,-.01563156,Bath and North East Somerset,23jun2020
39,4,.66038489,.60502547,.055359405,Bath and North East Somerset,05may2020
35,4,.58632261,.58605891,.00026368318,Bath and North East Somerset,01may2020
26,4,.53686434,.4991965,.037667856,Bath and North East Somerset,22apr2020
56,4,.65318477,.49639907,.15678571,Bath and North East Somerset,22may2020
75,4,0,.26043314,-.26043314,Bath and North East Somerset,10jun2020
28,4,.55623662,.51718801,.039048593,Bath and North East Somerset,24apr2020
8,4,.89652669,1.0512984,-.15477166,Bath and North East Somerset,04apr2020
61,4,.41876736,.55005133,-.13128398,Bath and North East Somerset,27may2020
87,4,0,.024097903,-.024097903,Bath and North East Somerset,22jun2020
37,4,.63281828,.59902185,.033796433,Bath and North East Somerset,03may2020
11,4,.73458654,1.0173832,-.28279665,Bath and North East Somerset,07apr2020
5,4,1.1825533,1.1650981,.017455215,Bath and North East Somerset,01apr2020
83,4,0,.11484718,-.11484718,Bath and North East Somerset,18jun2020
42,4,.64649034,.57968932,.066801012,Bath and North East Somerset,08may2020
34,4,.56869239,.58039773,-.011705332,Bath and North East Somerset,30apr2020
67,4,.13121253,.51870137,-.38748887,Bath and North East Somerset,02jun2020
70,4,.026340999,.46218327,-.43584225,Bath and North East Somerset,05jun2020
18,4,.6216464,.70488322,-.083236799,Bath and North East Somerset,14apr2020
17,4,.63842165,.76958513,-.13116351,Bath and North East Somerset,13apr2020
6,4,1.0766532,1.1131631,-.036509924,Bath and North East Somerset,02apr2020
25,4,.52931172,.4981851,.031126631,Bath and North East Somerset,21apr2020
68,4,.092194624,.51120436,-.41900977,Bath and North East Somerset,03jun2020
77,4,0,.22875428,-.22875428,Bath and North East Somerset,12jun2020
47,4,.55652595,.46789172,.088634223,Bath and North East Somerset,13may2020
59,4,.53128558,.55405092,-.02276532,Bath and North East Somerset,25may2020
27,4,.54771727,.50527251,.042444747,Bath and North East Somerset,23apr2020
57,4,.62731308,.52153999,.10577308,Bath and North East Somerset,23may2020
63,4,.31439075,.52615976,-.211769,Bath and North East Somerset,29may2020
45,4,.5796088,.51115263,.068456173,Bath and North East Somerset,11may2020
44,4,.60071999,.5357607,.064959258,Bath and North East Somerset,10may2020
20,4,.57910275,.59650332,-.017400561,Bath and North East Somerset,16apr2020
13,4,.68765444,.98345095,-.29579654,Bath and North East Somerset,09apr2020
21,4,.55805409,.55742985,.00062424253,Bath and North East Somerset,17apr2020
51,4,.60058045,.41678458,.18379585,Bath and North East Somerset,17may2020
24,4,.5280962,.50159341,.026502816,Bath and North East Somerset,20apr2020
82,4,0,.1443989,-.1443989,Bath and North East Somerset,17jun2020
29,4,.55886823,.53407621,.024792017,Bath and North East Somerset,25apr2020
55,4,.66062355,.47054482,.19007872,Bath and North East Somerset,21may2020
2,4,1.5400994,1.4062796,.13381986,Bath and North East Somerset,29mar2020
65,4,.22140491,.51620781,-.29480293,Bath and North East Somerset,31may2020
60,4,.47522682,.55643517,-.081208318,Bath and North East Somerset,26may2020
76,4,0,.24162662,-.24162662,Bath and North East Somerset,11jun2020
1,4,1.667924,1.5142809,.15364316,Bath and North East Somerset,28mar2020
52,4,.62697834,.42003548,.20694287,Bath and North East Somerset,18may2020
30,4,.55743307,.55096912,.0064639244,Bath and North East Somerset,26apr2020
90,4,0,.006227931,-.006227931,Bath and North East Somerset,25jun2020
73,4,0,.32756904,-.32756904,Bath and North East Somerset,08jun2020
53,4,.64613903,.43088797,.21525104,Bath and North East Somerset,19may2020
31,4,.55537599,.56309193,-.0077159558,Bath and North East Somerset,27apr2020
71,4,.0069586746,.42098367,-.41402498,Bath and North East Somerset,06jun2020
23,4,.53258067,.51067209,.021908557,Bath and North East Somerset,19apr2020
32,4,.55509359,.5705623,-.01546873,Bath and North East Somerset,28apr2020
74,4,0,.2885187,-.2885187,Bath and North East Somerset,09jun2020
85,4,0,.060387403,-.060387403,Bath and North East Somerset,20jun2020
16,4,.65337861,.83583277,-.18245414,Bath and North East Somerset,12apr2020
33,4,.55889249,.57557482,-.016682299,Bath and North East Somerset,29apr2020
66,4,.1748912,.51818937,-.34329817,Bath and North East Somerset,01jun2020
81,4,0,.17246476,-.17246476,Bath and North East Somerset,16jun2020
50,4,.57412773,.42154697,.15258077,Bath and North East Somerset,16may2020
79,4,0,.2094069,-.2094069,Bath and North East Somerset,14jun2020
84,4,0,.086282767,-.086282767,Bath and North East Somerset,19jun2020
40,4,.66333854,.6022985,.061040051,Bath and North East Somerset,06may2020
7,4,.97999084,1.0756061,-.095615231,Bath and North East Somerset,03apr2020
4,4,1.2954874,1.2312963,.064191058,Bath and North East Somerset,31mar2020
36,4,.60986573,.59274459,.017121155,Bath and North East Somerset,02may2020
15,4,.66625404,.89733273,-.23107865,Bath and North East Somerset,11apr2020
14,4,.67648333,.94780946,-.27132612,Bath and North East Somerset,10apr2020
9,4,.82866472,1.0362025,-.20753787,Bath and North East Somerset,05apr2020
49,4,.55815059,.43295839,.1251922,Bath and North East Somerset,15may2020
48,4,.55393803,.44921646,.10472157,Bath and North East Somerset,14may2020
43,4,.62537527,.55962908,.065746203,Bath and North East Somerset,09may2020
78,4,0,.21927214,-.21927214,Bath and North East Somerset,13jun2020
10,4,.77538419,1.0261617,-.25077748,Bath and North East Somerset,06apr2020
58,4,.58384472,.54188371,.041961011,Bath and North East Somerset,24may2020
80,4,0,.19469455,-.19469455,Bath and North East Somerset,15jun2020
38,4,.65011358,.6033597,.046753891,Bath and North East Somerset,04may2020
64,4,.26765615,.51833063,-.25067446,Bath and North East Somerset,30may2020
46,4,.56487614,.48828393,.076592214,Bath and North East Somerset,12may2020
72,4,.00029308224,.37391916,-.37362608,Bath and North East Somerset,07jun2020
54,4,.65711868,.44799557,.20912312,Bath and North East Somerset,20may2020
86,4,0,.038995862,-.038995862,Bath and North East Somerset,21jun2020
3,4,1.4150996,1.311859,.10324057,Bath and North East Somerset,30mar2020
12,4,.70566797,1.0050424,-.29937449,Bath and North East Somerset,08apr2020
69,4,.056724645,.49261978,-.43589514,Bath and North East Somerset,04jun2020
22,4,.54225707,.52881199,.013445092,Bath and North East Somerset,18apr2020
89,4,0,.010475266,-.010475266,Bath and North East Somerset,24jun2020
83,5,.10520457,.3978889,-.29268435,Bedford,18jun2020
11,5,.90833896,.81474763,.09359134,Bedford,07apr2020
14,5,.87090284,.80590826,.064994559,Bedford,10apr2020
33,5,.83558202,.80985278,.025729256,Bedford,29apr2020
79,5,.34355867,.51980269,-.17624399,Bedford,14jun2020
13,5,.87867486,.81114489,.067529961,Bedford,09apr2020
56,5,.91545081,.76572496,.14972587,Bedford,22may2020
69,5,.99712121,.8084237,.1886975,Bedford,04jun2020
30,5,.75716311,.79654324,-.039380118,Bedford,26apr2020
90,5,0,.039123133,-.039123133,Bedford,25jun2020
68,5,1.0324875,.81645632,.21603116,Bedford,03jun2020
27,5,.73442018,.79550636,-.061086167,Bedford,23apr2020
32,5,.80042315,.79846168,.0019614634,Bedford,28apr2020
43,5,1.046634,.93004042,.11659356,Bedford,09may2020
47,5,.88792175,.76715213,.12076959,Bedford,13may2020
42,5,1.0798827,.96679544,.1130873,Bedford,08may2020
71,5,.89673704,.76323301,.13350403,Bedford,06jun2020
38,5,1.0677356,.9690603,.098675273,Bedford,04may2020
51,5,.81931341,.70946473,.10984869,Bedford,17may2020
62,5,1.0165993,.73631001,.28028926,Bedford,28may2020
5,5,1.1538985,.97361875,.18027972,Bedford,01apr2020
24,5,.75964075,.76675355,-.0071128299,Bedford,20apr2020
34,5,.87860793,.83125818,.047349751,Bedford,30apr2020
4,5,1.2276342,1.0534011,.17423306,Bedford,31mar2020
50,5,.82125592,.70843834,.11281759,Bedford,16may2020
73,5,.77361035,.68642938,.087180987,Bedford,08jun2020
25,5,.74462324,.77759308,-.032969847,Bedford,21apr2020
66,5,1.068379,.80372465,.2646544,Bedford,01jun2020
8,5,.99875206,.84316212,.15558997,Bedford,04apr2020
67,5,1.0562842,.81477386,.24151036,Bedford,02jun2020
44,5,1.0065863,.8866387,.11994763,Bedford,10may2020
36,5,.97724247,.89754897,.079693511,Bedford,02may2020
10,5,.9321866,.817747,.11443963,Bedford,06apr2020
2,5,1.4146153,1.276032,.13858335,Bedford,29mar2020
37,5,1.0261974,.93505371,.091143705,Bedford,03may2020
61,5,.99627924,.73120898,.26507026,Bedford,27may2020
12,5,.89080322,.81356788,.077235326,Bedford,08apr2020
48,5,.85739243,.73862064,.11877181,Bedford,14may2020
7,5,1.0415742,.87157774,.16999651,Bedford,03apr2020
65,5,1.0688485,.78636092,.28248757,Bedford,31may2020
60,5,.97969091,.73382288,.24586803,Bedford,26may2020
28,5,.73861444,.79904795,-.060433481,Bedford,24apr2020
45,5,.9643389,.84263414,.12170479,Bedford,11may2020
9,5,.96237451,.82610923,.13626531,Bedford,05apr2020
74,5,.70737773,.6461243,.061253455,Bedford,09jun2020
85,5,.038315386,.27791891,-.23960352,Bedford,20jun2020
16,5,.86589247,.78849345,.077399001,Bedford,12apr2020
70,5,.95095205,.79076415,.1601879,Bedford,05jun2020
76,5,.56634074,.58060163,-.014260896,Bedford,11jun2020
82,5,.15294088,.44343707,-.29049617,Bedford,17jun2020
21,5,.81994349,.74882072,.071122788,Bedford,17apr2020
29,5,.7460357,.79882497,-.052789278,Bedford,25apr2020
22,5,.80008662,.75129825,.048788391,Bedford,18apr2020
17,5,.86500162,.7775439,.087457709,Bedford,13apr2020
59,5,.96547925,.7422294,.22324984,Bedford,25may2020
87,5,.0073736962,.15508045,-.14770676,Bedford,22jun2020
49,5,.83435673,.71826768,.11608907,Bedford,15may2020
77,5,.49172348,.55639625,-.064672783,Bedford,12jun2020
55,5,.89256012,.76194096,.1306192,Bedford,21may2020
80,5,.27406666,.50125092,-.2271843,Bedford,15jun2020
40,5,1.1072198,1.0005962,.10662359,Bedford,06may2020
89,5,.0001223584,.067173481,-.06705112,Bedford,24jun2020
81,5,.21013318,.47709581,-.26696265,Bedford,16jun2020
31,5,.77455461,.79523301,-.020678423,Bedford,27apr2020
18,5,.86105978,.76643497,.094624832,Bedford,14apr2020
