"","age","rate","value"
"1","55_to_59",2.3,44
"2","50_to_54",2.5,46
"3","65_to_69",2.4,32
"4","35_to_39",1.7,32
"5","5_to_9",0.1,2
"6","25_to_29",1.7,30
"7","15_to_19",0.2,4
"8","45_to_49",2.5,42
"9","40_to_44",1.5,28
"10","90+",3,5
"11","60_to_64",2.3,35
"12","20_to_24",1.9,30
"13","75_to_79",1.6,14
"14","70_to_74",1.7,22
"15","85_to_89",4.3,15
"16","80_to_84",2.2,14
"17","0_to_4",0.1,2
"18","30_to_34",1.6,30
"19","10_to_14",0.4,8
