age,rate,value
0_to_4,2065,1749
5_to_9,1805.1,1911
10_to_14,2889.4,2722
15_to_19,5630.3,5220
20_to_24,8797.3,7856
25_to_29,6894.7,7332
30_to_34,6465.9,6889
35_to_39,6333.4,6097
40_to_44,6163.1,5634
45_to_49,7324.7,6128
50_to_54,6861.2,6654
55_to_59,5974.4,6410
60_to_64,5071.4,4762
65_to_69,3557.9,3151
70_to_74,3260.8,2825
75_to_79,3999.9,2380
80_to_84,5292.1,2101
85_to_89,6898.5,1476
90+,10669.7,1034
