age,rate,value
0_to_4,1343.6,1138
5_to_9,1244,1317
10_to_14,2067.8,1948
15_to_19,4202.2,3896
20_to_24,6031.4,5386
25_to_29,4387.7,4666
30_to_34,4165.5,4438
35_to_39,4197.7,4041
40_to_44,4110.9,3758
45_to_49,4918.6,4115
50_to_54,4442.2,4308
55_to_59,3932.3,4219
60_to_64,3218.3,3022
65_to_69,2313.6,2049
70_to_74,2175.8,1885
75_to_79,2858.7,1701
80_to_84,3712.8,1474
85_to_89,4991.6,1068
90+,7780.4,754
