"","age","rate","value"
"1","20_to_24",22,331
"2","85_to_89",256.2,1355
"3","0_to_4",5.4,86
"4","80_to_84",177.6,1429
"5","40_to_44",38,717
"6","60_to_64",53.6,850
"7","25_to_29",42.3,717
"8","10_to_14",2.5,43
"9","65_to_69",56.9,821
"10","35_to_39",34.8,663
"11","5_to_9",1.3,25
"12","75_to_79",118.6,1233
"13","55_to_59",52.4,1037
"14","15_to_19",5.8,95
"15","90+",344.1,1208
"16","50_to_54",57.1,1071
"17","30_to_34",41.4,774
"18","70_to_74",71.8,1040
"19","45_to_49",50.8,871
