"","age","rate","value"
"1","15_to_19",5.1,87
"2","25_to_29",24.5,439
"3","75_to_79",217.3,1957
"4","5_to_9",2.1,38
"5","85_to_89",458.6,1609
"6","0_to_4",8.6,145
"7","90+",612.4,1018
"8","70_to_74",127.4,1695
"9","40_to_44",43.2,799
"10","45_to_49",61.2,1040
"11","50_to_54",73.3,1349
"12","10_to_14",2.2,39
"13","80_to_84",314.4,1998
"14","60_to_64",92.5,1413
"15","20_to_24",14.9,237
"16","65_to_69",104.6,1415
"17","35_to_39",35.3,670
"18","30_to_34",31.2,603
"19","55_to_59",74.8,1441
