age,rate,value
0_to_4,2507.3,2027
5_to_9,1891.3,2111
10_to_14,3415,3059
15_to_19,8172,7200
20_to_24,12912.7,10728
25_to_29,10846.5,10419
30_to_34,9583.5,9748
35_to_39,9214.3,8909
40_to_44,8750.3,8182
45_to_49,10422.1,8952
50_to_54,9504.2,9703
55_to_59,7715.5,8733
60_to_64,6143.3,6079
65_to_69,3712.4,3474
70_to_74,3279,3038
75_to_79,4082.8,2747
80_to_84,5688.3,2848
85_to_89,8632.5,2804
90+,14180.1,2953
