age,rate,value
0_to_4,2043.5,1652
5_to_9,1576.9,1760
10_to_14,2920.4,2616
15_to_19,7346.8,6473
20_to_24,11386.5,9460
25_to_29,9429.6,9058
30_to_34,8314.2,8457
35_to_39,8071.4,7804
40_to_44,7735.4,7233
45_to_49,9230,7928
50_to_54,8398.3,8574
55_to_59,6791.4,7687
60_to_64,5386.4,5330
65_to_69,3212.3,3006
70_to_74,2869.9,2659
75_to_79,3519.5,2368
80_to_84,4895.3,2451
85_to_89,7317.9,2377
90+,11904,2479
