"","age","rate","value"
"1","70_to_74",0.7,10
"2","85_to_89",0.4,2
"3","5_to_9",0.1,1
"4","10_to_14",0.1,2
"5","45_to_49",1.1,18
"6","55_to_59",0.9,17
"7","20_to_24",0.7,10
"8","65_to_69",0.5,7
"9","50_to_54",1.1,21
"10","40_to_44",1,19
"11","25_to_29",1.3,22
"12","90+",0,0
"13","30_to_34",1.3,24
"14","35_to_39",0.6,12
"15","0_to_4",0.1,1
"16","15_to_19",0.3,5
"17","60_to_64",0.8,13
"18","75_to_79",0.4,4
"19","80_to_84",0.5,4
