age,rate,value
0_to_4,2453.4,2078
5_to_9,2052.6,2173
10_to_14,3213.1,3027
15_to_19,6111.3,5666
20_to_24,9717.8,8678
25_to_29,7812.5,8308
30_to_34,7372.6,7855
35_to_39,7178,6910
40_to_44,6952.9,6356
45_to_49,8197.3,6858
50_to_54,7712.9,7480
55_to_59,6708.8,7198
60_to_64,5695.4,5348
65_to_69,4003.9,3546
70_to_74,3654.4,3166
75_to_79,4509.1,2683
80_to_84,6035.1,2396
85_to_89,8062.3,1725
90+,12434.2,1205
