age,rate,value
0_to_4,1923.3,1629
5_to_9,1709.7,1810
10_to_14,2731.2,2573
15_to_19,5380,4988
20_to_24,8292.3,7405
25_to_29,6444.2,6853
30_to_34,6037,6432
35_to_39,5970.9,5748
40_to_44,5820.7,5321
45_to_49,6887.2,5762
50_to_54,6413.7,6220
55_to_59,5601.5,6010
60_to_64,4726.3,4438
65_to_69,3335.4,2954
70_to_74,3072.6,2662
75_to_79,3771.3,2244
80_to_84,4954.5,1967
85_to_89,6482.5,1387
90+,9895.8,959
