age,rate,value
0_to_4,2376.2,1921
5_to_9,1781.1,1988
10_to_14,3279.9,2938
15_to_19,8029,7074
20_to_24,12694.8,10547
25_to_29,10620.6,10202
30_to_34,9371.1,9532
35_to_39,9029.1,8730
40_to_44,8583.5,8026
45_to_49,10239.4,8795
50_to_54,9351.4,9547
55_to_59,7595.3,8597
60_to_64,6032.2,5969
65_to_69,3633.3,3400
70_to_74,3227.2,2990
75_to_79,4021.8,2706
80_to_84,5600.4,2804
85_to_89,8478.5,2754
90+,13959.2,2907
