"","age","rate","value"
"1","80_to_84",92.6,745
"2","30_to_34",24.6,459
"3","85_to_89",141.8,750
"4","60_to_64",30.2,478
"5","10_to_14",1.6,27
"6","35_to_39",20.6,393
"7","50_to_54",32,600
"8","65_to_69",32.2,465
"9","25_to_29",24,407
"10","75_to_79",60.4,628
"11","45_to_49",28.4,486
"12","70_to_74",36.6,531
"13","5_to_9",0.6,12
"14","90+",192.6,676
"15","20_to_24",12.4,186
"16","0_to_4",3.2,52
"17","55_to_59",28.5,564
"18","40_to_44",20.9,393
"19","15_to_19",4.2,68
