"","age","rate","value"
"1","55_to_59",152.8,2944
"2","75_to_79",401.4,3615
"3","20_to_24",29.9,475
"4","5_to_9",4,72
"5","15_to_19",9.6,165
"6","40_to_44",92.4,1708
"7","30_to_34",67.4,1302
"8","90+",1155.6,1921
"9","60_to_64",187.7,2866
"10","85_to_89",868.2,3046
"11","25_to_29",59.7,1071
"12","80_to_84",610.1,3877
"13","35_to_39",74,1406
"14","0_to_4",13.2,223
"15","45_to_49",133,2262
"16","10_to_14",5.1,92
"17","65_to_69",200.6,2714
"18","70_to_74",241.7,3215
"19","50_to_54",149.3,2746
