age,rate,value
0_to_4,2397.9,2031
5_to_9,2016.7,2135
10_to_14,3169.6,2986
15_to_19,6047.7,5607
20_to_24,9622.6,8593
25_to_29,7694,8182
30_to_34,7273.1,7749
35_to_39,7067.8,6804
40_to_44,6877.4,6287
45_to_49,8096.9,6774
50_to_54,7632.5,7402
55_to_59,6636.1,7120
60_to_64,5625.1,5282
65_to_69,3951.9,3500
70_to_74,3618.6,3135
75_to_79,4445.2,2645
80_to_84,5969.6,2370
85_to_89,7973.5,1706
90+,12258.8,1188
