age,rate,value
0_to_4,2021.3,1712
5_to_9,1783.4,1888
10_to_14,2862.8,2697
15_to_19,5565.6,5160
20_to_24,8686.5,7757
25_to_29,6789.4,7220
30_to_34,6363.6,6780
35_to_39,6239.9,6007
40_to_44,6094.2,5571
45_to_49,7223.1,6043
50_to_54,6765.3,6561
55_to_59,5890.5,6320
60_to_64,4990.4,4686
65_to_69,3502.6,3102
70_to_74,3216.9,2787
75_to_79,3944.4,2347
80_to_84,5239.2,2080
85_to_89,6819,1459
90+,10535.5,1021
