"","age","rate","value"
"1","40_to_44",55.4,1025
"2","85_to_89",561.5,1970
"3","70_to_74",157.4,2094
"4","75_to_79",264.6,2383
"5","50_to_54",91.2,1677
"6","20_to_24",18.1,288
"7","60_to_64",116.4,1777
"8","10_to_14",2.7,49
"9","65_to_69",130.8,1769
"10","0_to_4",10.1,171
"11","5_to_9",2.5,46
"12","30_to_34",39.1,756
"13","25_to_29",32,573
"14","55_to_59",93.3,1798
"15","35_to_39",44.7,850
"16","90+",735.7,1223
"17","80_to_84",387.1,2460
"18","15_to_19",6.6,114
"19","45_to_49",77.7,1321
