"","age","rate","value"
"1","20_to_24",25.1,377
"2","60_to_64",61.5,974
"3","40_to_44",44.2,833
"4","70_to_74",80.8,1171
"5","90+",382,1341
"6","30_to_34",48,896
"7","80_to_84",198.8,1599
"8","25_to_29",48.6,823
"9","45_to_49",58.1,996
"10","10_to_14",2.8,48
"11","55_to_59",59.2,1173
"12","35_to_39",40.3,768
"13","5_to_9",1.5,27
"14","0_to_4",5.7,92
"15","15_to_19",6.7,110
"16","85_to_89",287.8,1522
"17","75_to_79",132.4,1377
"18","65_to_69",63.4,915
"19","50_to_54",65.3,1226
