age,rate,value
0_to_4,2194.8,1859
5_to_9,1898.6,2010
10_to_14,3011.4,2837
15_to_19,5834.1,5409
20_to_24,9190.4,8207
25_to_29,7294.3,7757
30_to_34,6841.4,7289
35_to_39,6684.5,6435
40_to_44,6525.2,5965
45_to_49,7701.2,6443
50_to_54,7255.1,7036
55_to_59,6324.8,6786
60_to_64,5347.2,5021
65_to_69,3747.6,3319
70_to_74,3430.4,2972
75_to_79,4208.3,2504
80_to_84,5609.4,2227
85_to_89,7421.9,1588
90+,11412.7,1106
