age,rate,value
0_to_4,948.8,767
5_to_9,769.6,859
10_to_14,1508.2,1351
15_to_19,4520.7,3983
20_to_24,6196.4,5148
25_to_29,4926.1,4732
30_to_34,4265.8,4339
35_to_39,4176.4,4038
40_to_44,4175.2,3904
45_to_49,5015.5,4308
50_to_54,4489.1,4583
55_to_59,3593.1,4067
60_to_64,2696.2,2668
65_to_69,1523.9,1426
70_to_74,1420.4,1316
75_to_79,1883.1,1267
80_to_84,2734.3,1369
85_to_89,4316.2,1402
90+,7073.2,1473
