age,rate,value
0_to_4,2399.7,1940
5_to_9,1795.5,2004
10_to_14,3297.8,2954
15_to_19,8055.1,7097
20_to_24,12747.8,10591
25_to_29,10661.2,10241
30_to_34,9421.2,9583
35_to_39,9070.5,8770
40_to_44,8617.7,8058
45_to_49,10284.8,8834
50_to_54,9383.7,9580
55_to_59,7618.3,8623
60_to_64,6054.4,5991
65_to_69,3650.4,3416
70_to_74,3241.2,3003
75_to_79,4041.1,2719
80_to_84,5626.3,2817
85_to_89,8518.6,2767
90+,14040.8,2924
