"","age","rate","value"
"1","5_to_9",0.2,4
"2","80_to_84",10.9,88
"3","75_to_79",9.5,99
"4","85_to_89",20.6,109
"5","55_to_59",5.3,104
"6","90+",22.5,79
"7","15_to_19",1.2,19
"8","10_to_14",0.6,10
"9","60_to_64",5.6,89
"10","65_to_69",5.7,82
"11","0_to_4",0.6,9
"12","40_to_44",3.7,69
"13","50_to_54",5.9,110
"14","45_to_49",5.8,99
"15","25_to_29",5.5,93
"16","70_to_74",6.8,99
"17","20_to_24",3.4,51
"18","30_to_34",5.4,101
"19","35_to_39",4.2,81
