"","age","rate","value"
"1","20_to_24",12456.6,187162
"2","60_to_64",6067.9,96151
"3","55_to_59",7090,140419
"4","30_to_34",10172.6,190054
"5","45_to_49",9193.8,157591
"6","40_to_44",8485.3,159909
"7","65_to_69",3818.9,55142
"8","25_to_29",11429.7,193750
"9","85_to_89",8056.7,42614
"10","50_to_54",8652.7,162370
"11","75_to_79",3780.3,39314
"12","10_to_14",4295.6,74130
"13","0_to_4",2516.3,40422
"14","15_to_19",8282.5,135401
"15","70_to_74",3138.5,45482
"16","80_to_84",5150.2,41431
"17","90+",13548.9,47562
"18","35_to_39",9175.9,175022
"19","5_to_9",2443.2,45468
