age,rate,value
0_to_4,2476.4,2002
5_to_9,1860.9,2077
10_to_14,3380.4,3028
15_to_19,8147,7178
20_to_24,12869.4,10692
25_to_29,10799.6,10374
30_to_34,9545.1,9709
35_to_39,9182.2,8878
40_to_44,8714,8148
45_to_49,10391.9,8926
50_to_54,9478.7,9677
55_to_59,7688.1,8702
60_to_64,6118.1,6054
65_to_69,3700.7,3463
70_to_74,3270.4,3030
75_to_79,4073.8,2741
80_to_84,5678.3,2843
85_to_89,8601.7,2794
90+,14132.1,2943
