age,rate,value
0_to_4,2374.3,2011
5_to_9,2000.6,2118
10_to_14,3156.8,2974
15_to_19,6025,5586
20_to_24,9553.2,8531
25_to_29,7638.5,8123
30_to_34,7214,7686
35_to_39,7025.3,6763
40_to_44,6835.9,6249
45_to_49,8057.4,6741
50_to_54,7573.7,7345
55_to_59,6598.8,7080
60_to_64,5585.7,5245
65_to_69,3930.5,3481
70_to_74,3585.1,3106
75_to_79,4409.9,2624
80_to_84,5924.3,2352
85_to_89,7922,1695
90+,12196.9,1182
