age,rate,value
0_to_4,2352.7,1902
5_to_9,1760.5,1965
10_to_14,3247.5,2909
15_to_19,7984.7,7035
20_to_24,12617.8,10483
25_to_29,10539.4,10124
30_to_34,9300.3,9460
35_to_39,8968.1,8671
40_to_44,8535.4,7981
45_to_49,10182.3,8746
50_to_54,9279.9,9474
55_to_59,7542.3,8537
60_to_64,5978.6,5916
65_to_69,3602.3,3371
70_to_74,3203.5,2968
75_to_79,3993.6,2687
80_to_84,5574.4,2791
85_to_89,8423.1,2736
90+,13829.5,2880
