age,rate,value
0_to_4,2255,1823
5_to_9,1690.6,1887
10_to_14,3148.2,2820
15_to_19,7795.2,6868
20_to_24,12276,10199
25_to_29,10250,9846
30_to_34,9038.8,9194
35_to_39,8682.7,8395
40_to_44,8301.2,7762
45_to_49,9933.2,8532
50_to_54,9043.8,9233
55_to_59,7354.1,8324
60_to_64,5831.1,5770
65_to_69,3494.4,3270
70_to_74,3098.8,2871
75_to_79,3847.9,2589
80_to_84,5390.7,2699
85_to_89,8081.4,2625
90+,13301.3,2770
