age,rate,value
0_to_4,2331.8,1975
5_to_9,1978.9,2095
10_to_14,3122.9,2942
15_to_19,5985.1,5549
20_to_24,9481.5,8467
25_to_29,7568.9,8049
30_to_34,7136.1,7603
35_to_39,6960.8,6701
40_to_44,6777.9,6196
45_to_49,7990.5,6685
50_to_54,7511.9,7285
55_to_59,6539.2,7016
60_to_64,5546.3,5208
65_to_69,3885.3,3441
70_to_74,3545.9,3072
75_to_79,4371.3,2601
80_to_84,5876.4,2333
85_to_89,7800.5,1669
90+,12021.5,1165
