"","age","rate","value"
"1","0_to_4",468.2,7521
"2","85_to_89",2925.7,15475
"3","80_to_84",1792.4,14419
"4","90+",4819.1,16917
"5","45_to_49",2295.5,39347
"6","35_to_39",2058.6,39265
"7","55_to_59",1826.5,36175
"8","5_to_9",388.3,7227
"9","30_to_34",2347.3,43855
"10","75_to_79",1194.7,12425
"11","70_to_74",881.8,12779
"12","60_to_64",1548.5,24537
"13","50_to_54",2215.6,41576
"14","15_to_19",2880.6,47091
"15","25_to_29",2805.5,47558
"16","65_to_69",1000.2,14443
"17","20_to_24",3660.2,54995
"18","40_to_44",1971.5,37154
"19","10_to_14",745.2,12860
