"","age","rate","value"
"1","50_to_54",1557.8,28653
"2","30_to_34",1593.4,30802
"3","0_to_4",387.7,6564
"4","75_to_79",1374.9,12384
"5","55_to_59",1371.3,26424
"6","60_to_64",1331.2,20331
"7","10_to_14",602.7,10924
"8","70_to_74",1010.9,13447
"9","15_to_19",1954.8,33612
"10","45_to_49",1553.5,26413
"11","85_to_89",2991.9,10497
"12","90+",4377.6,7277
"13","80_to_84",1999.5,12706
"14","65_to_69",1064.2,14396
"15","25_to_29",1812,32485
"16","35_to_39",1446.7,27496
"17","20_to_24",2524.9,40089
"18","40_to_44",1349.2,24949
"19","5_to_9",353.5,6397
