age,rate,value
0_to_4,2460.5,2084
5_to_9,2058.3,2179
10_to_14,3217.3,3031
15_to_19,6121,5675
20_to_24,9733.5,8692
25_to_29,7819,8315
30_to_34,7382.9,7866
35_to_39,7190.4,6922
40_to_44,6963.8,6366
45_to_49,8204.4,6864
50_to_54,7731.5,7498
55_to_59,6717.2,7207
60_to_64,5711.4,5363
65_to_69,4012.9,3554
70_to_74,3661.3,3172
75_to_79,4519.2,2689
80_to_84,6040.2,2398
85_to_89,8071.6,1727
90+,12475.5,1209
