age,rate,value
0_to_4,1977.6,1675
5_to_9,1746.5,1849
10_to_14,2807.6,2645
15_to_19,5485.7,5086
20_to_24,8506.2,7596
25_to_29,6627.6,7048
30_to_34,6209.7,6616
35_to_39,6108,5880
40_to_44,5974.9,5462
45_to_49,7064.1,5910
50_to_54,6586.9,6388
55_to_59,5766.5,6187
60_to_64,4869,4572
65_to_69,3420.1,3029
70_to_74,3148.8,2728
75_to_79,3875.5,2306
80_to_84,5088,2020
85_to_89,6632.1,1419
90+,10184.7,987
