age,rate,value
0_to_4,1578.5,1337
5_to_9,1418.8,1502
10_to_14,2304.5,2171
15_to_19,4603.5,4268
20_to_24,6800.7,6073
25_to_29,5073.2,5395
30_to_34,4809.3,5124
35_to_39,4860.4,4679
40_to_44,4755.2,4347
45_to_49,5640.6,4719
50_to_54,5161.9,5006
55_to_59,4493.3,4821
60_to_64,3731.6,3504
65_to_69,2677.2,2371
70_to_74,2494.3,2161
75_to_79,3169.6,1886
80_to_84,4115.8,1634
85_to_89,5393.5,1154
90+,8389.2,813
