"","age","rate","value"
"1","5_to_9",0.3,5
"2","30_to_34",9.5,178
"3","40_to_44",6.7,127
"4","75_to_79",17.9,186
"5","10_to_14",0.6,11
"6","20_to_24",4.9,73
"7","55_to_59",9.2,183
"8","60_to_64",10.6,168
"9","85_to_89",42.5,225
"10","0_to_4",1,16
"11","35_to_39",7.5,144
"12","80_to_84",24.4,196
"13","70_to_74",12.8,185
"14","45_to_49",9.5,162
"15","90+",51.6,181
"16","65_to_69",9.3,135
"17","15_to_19",1.8,29
"18","50_to_54",11.3,212
"19","25_to_29",8.5,144
