age,rate,value
0_to_4,2344,1895
5_to_9,1739,1941
10_to_14,3227.4,2891
15_to_19,7951.8,7006
20_to_24,12567.3,10441
25_to_29,10500.8,10087
30_to_34,9255.1,9414
35_to_39,8930.9,8635
40_to_44,8499,7947
45_to_49,10147.4,8716
50_to_54,9248.5,9442
55_to_59,7514.9,8506
60_to_64,5953.3,5891
65_to_69,3584.2,3354
70_to_74,3185.1,2951
75_to_79,3975.7,2675
80_to_84,5550.5,2779
85_to_89,8364.6,2717
90+,13786.3,2871
