"","age","rate","value"
"1","35_to_39",8042.1,153396
"2","80_to_84",4746.6,38184
"3","90+",12437.9,43662
"4","15_to_19",7441.9,121659
"5","55_to_59",6354.1,125845
"6","0_to_4",2123.8,34118
"7","50_to_54",7756.1,145545
"8","10_to_14",3653.1,63042
"9","25_to_29",10189,172718
"10","30_to_34",8943.3,167087
"11","5_to_9",2028.9,37759
"12","20_to_24",11235.2,168811
"13","60_to_64",5426.4,85987
"14","85_to_89",7398,39130
"15","40_to_44",7528.9,141885
"16","70_to_74",2856.8,41400
"17","65_to_69",3443.1,49716
"18","75_to_79",3460.1,35984
"19","45_to_49",8233,141122
