age,rate,value
0_to_4,2567.9,2175
5_to_9,2158.4,2285
10_to_14,3318.2,3126
15_to_19,6218.1,5765
20_to_24,9858.9,8804
25_to_29,7944.1,8448
30_to_34,7513.4,8005
35_to_39,7327.5,7054
40_to_44,7071,6464
45_to_49,8320.4,6961
50_to_54,7841.8,7605
55_to_59,6804.8,7301
60_to_64,5770,5418
65_to_69,4068.2,3603
70_to_74,3692.5,3199
75_to_79,4576.3,2723
80_to_84,6095.6,2420
85_to_89,8169.8,1748
90+,12640.6,1225
