age,rate,value
0_to_4,2546.9,2059
5_to_9,1926.3,2150
10_to_14,3448.5,3089
15_to_19,8216.2,7239
20_to_24,12978.9,10783
25_to_29,10897.5,10468
30_to_34,9632.6,9798
35_to_39,9264.9,8958
40_to_44,8785.6,8215
45_to_49,10459.4,8984
50_to_54,9549.2,9749
55_to_59,7739.3,8760
60_to_64,6164.5,6100
65_to_69,3733.8,3494
70_to_74,3292,3050
75_to_79,4102.1,2760
80_to_84,5714.2,2861
85_to_89,8647.9,2809
90+,14208.9,2959
