age,rate,value
0_to_4,1820.8,1472
5_to_9,1406.6,1570
10_to_14,2627.9,2354
15_to_19,6634.1,5845
20_to_24,10074.5,8370
25_to_29,8364.7,8035
30_to_34,7424.5,7552
35_to_39,7199.5,6961
40_to_44,6994.3,6540
45_to_49,8292.8,7123
50_to_54,7515.8,7673
55_to_59,6036.9,6833
60_to_64,4787.1,4737
65_to_69,2799.8,2620
70_to_74,2536.4,2350
75_to_79,3060.2,2059
80_to_84,4208.3,2107
85_to_89,6194.2,2012
90+,10045.6,2092
