age,rate,value
0_to_4,2452.9,1983
5_to_9,1842.1,2056
10_to_14,3362.5,3012
15_to_19,8119.8,7154
20_to_24,12824.8,10655
25_to_29,10759,10335
30_to_34,9510.7,9674
35_to_39,9155.3,8852
40_to_44,8684,8120
45_to_49,10358.1,8897
50_to_54,9449.3,9647
55_to_59,7666.9,8678
60_to_64,6097.8,6034
65_to_69,3683.6,3447
70_to_74,3260.7,3021
75_to_79,4060.5,2732
80_to_84,5666.3,2837
85_to_89,8586.3,2789
90+,14108,2938
