"","age","rate","value"
"1","40_to_44",8.1,152
"2","70_to_74",14.1,204
"3","0_to_4",1.1,18
"4","25_to_29",9.9,167
"5","10_to_14",0.8,13
"6","85_to_89",49.2,260
"7","65_to_69",11.6,168
"8","80_to_84",30.7,247
"9","30_to_34",11,205
"10","50_to_54",13.3,249
"11","60_to_64",12.6,199
"12","20_to_24",5.8,87
"13","55_to_59",10.9,216
"14","5_to_9",0.4,7
"15","75_to_79",21.3,222
"16","90+",64.7,227
"17","35_to_39",9.2,175
"18","15_to_19",1.9,31
"19","45_to_49",10.7,183
