age,rate,value
0_to_4,2564.2,2073
5_to_9,1942.4,2168
10_to_14,3464.1,3103
15_to_19,8249.2,7268
20_to_24,13006.6,10806
25_to_29,10934.9,10504
30_to_34,9660.1,9826
35_to_39,9292.9,8985
40_to_44,8811.3,8239
45_to_49,10489.7,9010
50_to_54,9564.9,9765
55_to_59,7762.3,8786
60_to_64,6176.7,6112
65_to_69,3740.2,3500
70_to_74,3296.3,3054
75_to_79,4108,2764
80_to_84,5730.2,2869
85_to_89,8663.3,2814
90+,14266.5,2971
